Posting Date,Material,Material Description,Purchase Order,Document Date,Qty in Un. of Entry,Item,Movement Type,WBS Element,Unit of Entry,Amount in LC,Material Document,User Name,Document Header Text,Reference,Order,Vendor,Reservation,Batch
2024-02-18,A15AB0360,ROUND BAR,,2024-02-18,-1,3,221,M1-22041.4300003938,STK,-918000,4900306991,IMS_INVT01,,FABRIKASI INKA,,,62048,
2024-02-18,A15AB0550,ROUND BAR,,2024-02-18,-2,2,221,M1-22041.4300003938,STK,-3938000,4900306991,IMS_INVT01,,FABRIKASI INKA,,,62048,
2024-02-18,A15AB1150,ROUND BAR,,2024-02-18,-1,1,221,M1-22041.4300003938,STK,-12841000,4900306991,IMS_INVT01,,FABRIKASI INKA,,,62048,
2024-02-18,A18ND010010,SQUARE BAR,,2024-02-18,-7,1,221,M1-22041.4300003938,STK,-2233000,4900306985,IMS_INVT01,,FABRIKASI INKA,,,64756,
2024-02-18,A11AB0060G9315,STEEL PLATE,,2024-02-18,-4.00,1,221,M1-22041.4300003938.2,SHT,-64705600,4900306978,IMS_INVT01,,FABRIKASI INKA,,,60429,
2024-02-18,A11AB0120G9240,STEEL PLATE,,2024-02-18,-8.00,2,221,M1-22041.4300003938.2,SHT,-184925600,4900306978,IMS_INVT01,,FABRIKASI INKA,,,60429,
2024-02-18,A11AB0120G9395,STEEL PLATE,,2024-02-18,-2.00,3,221,M1-22041.4300003938.2,SHT,-75977400,4900306978,IMS_INVT01,,FABRIKASI INKA,,,60429,
2024-02-18,A11AB0045D10,STEEL PLATE,,2024-02-18,-4.00,3,221,M1-22041.4300003938.3,SHT,-7860000,4900306980,IMS_INVT01,,FABRIKASI INKA,,,60430,
2024-02-18,A11AB0060G9315,STEEL PLATE,,2024-02-18,-1.00,1,221,M1-22041.4300003938.3,SHT,-16176400,4900306980,IMS_INVT01,,FABRIKASI INKA,,,60430,
2024-02-18,A11AB0120G9240,STEEL PLATE,,2024-02-18,-3.00,2,221,M1-22041.4300003938.3,SHT,-69347100,4900306980,IMS_INVT01,,FABRIKASI INKA,,,60430,
2024-02-18,A11AB0120G9395,STEEL PLATE,,2024-02-18,-1.00,4,221,M1-22041.4300003938.3,SHT,-37988700,4900306980,IMS_INVT01,,FABRIKASI INKA,,,60430,
2024-02-18,A11ND0030E10,STEEL PLATE,,2024-02-18,-10.00,1,221,M1-23011.4300004437,SHT,-45170909,4900306955,IMS_INVT01,,KIRIM BAGI,,,62434,
2024-02-18,A11EL0120H271,STEEL PLATE,,2024-02-18,-2.00,1,221,M9-23002.9000000087,SHT,-53412260,4900306957,IMS_INVT01,,VENDOR/SUBCONT,,,57038,SK89833
2024-02-18,A11EL0120H271,STEEL PLATE,,2024-02-18,-2.00,1,221,M9-23002.9000000087,SHT,-53412260,4900306956,IMS_INVT01,,VENDOR/SUBCONT,,,57038,SK89606
2024-02-19,A11AB0023,STEEL PLATE,,2024-02-19,-50.00,1,221,M1-22041.4300003938,SHT,-40320295,4900307154,IMS_INVT01,,WS. BAGI,,,64782,
2024-02-19,A11AB0045,STEEL PLATE,,2024-02-19,-2.00,1,221,M1-22041.4300003938,SHT,-3065748,4900307111,IMS_INVT01,,WS. BAGI,,,64829,
2024-02-19,A11AB0045,STEEL PLATE,,2024-02-19,-1.00,1,221,M1-22041.4300003938,SHT,-1532874,4900307145,IMS_INVT01,,WS. BAGI,,,64838,
2024-02-19,A11AB0045,STEEL PLATE,,2024-02-19,-7.00,1,221,M1-22041.4300003938,SHT,-10730117,4900307186,IMS_INVT01,,FABRIKASI WS.INK,,,56968,
2024-02-19,A11AB0090G9355,STEEL PLATE,,2024-02-19,-3.00,1,221,M1-22041.4300003938,SHT,-76978200,4900307160,IMS_INVT01,,FABRIKASI INKA,,,62114,
2024-02-19,A11AB0200,STEEL PLATE,,2024-02-19,-2.00,2,221,M1-22041.4300003938,SHT,-12925500,4900307180,IMS_INVT01,,FABRIKASI WS.INK,,,61902,
2024-02-19,A11AE0016,STEEL PLATE,,2024-02-19,-50.00,1,221,M1-22041.4300003938,SHT,-27600000,4900307130,IMS_INVT01,,WS. BAGI,,,64811,
2024-02-19,A11AE0016,STEEL PLATE,,2024-02-19,-31.00,1,221,M1-22041.4300003938,SHT,-17112000,4900307203,IMS_INVT01,,FABRIKASI WS.INK,,,63899,
2024-02-19,A11MH0030,STEEL PLATE,,2024-02-19,-6.00,1,221,M1-22041.4300003938,SHT,-9960606,4900307199,IMS_INVT01,,FABRIKASI WS.INK,,,61557,
2024-02-19,A11MH0030,STEEL PLATE,,2024-02-19,-2.00,2,221,M1-22041.4300003938,SHT,-3320202,4900307190,IMS_INVT01,,FABRIKASI WS.INK,,,64839,
2024-02-19,A11MH0045,STEEL PLATE,,2024-02-19,-6.00,1,221,M1-22041.4300003938,SHT,-15042083,4900307182,IMS_INVT01,,,,,63899,
2024-02-19,A11ND0015,PLATE SUS 304 FINISH 2B,,2024-02-19,-18.00,2,221,M1-22041.4300003938,SHT,-24315217,4900307198,IMS_INVT01,,FABRIKASI WS.INK,,,64418,
2024-02-19,A11ND0015,PLATE SUS 304 FINISH 2B,,2024-02-19,-11.00,2,221,M1-22041.4300003938,SHT,-14815793,4900307196,IMS_INVT01,,FABRIKASI WS.INK,,,64447,
2024-02-19,A11ND0015,PLATE SUS 304 FINISH 2B,,2024-02-19,-6.00,1,221,M1-22041.4300003938,SHT,-8065943,4900307190,IMS_INVT01,,FABRIKASI WS.INK,,,64839,
2024-02-19,A11ND0020,STEEL PLATE,,2024-02-19,-47.00,1,221,M1-22041.4300003938,SHT,-84691231,4900307198,IMS_INVT01,,FABRIKASI WS.INK,,,64418,
2024-02-19,A11ND0020,STEEL PLATE,,2024-02-19,-6.00,1,221,M1-22041.4300003938,SHT,-10811646,4900307196,IMS_INVT01,,FABRIKASI WS.INK,,,64447,
2024-02-19,A11ND0030#CK,STEEL PLATE CHEKERED,,2024-02-19,-1.00,2,221,M1-22041.4300003938,SHT,-6879000,4900307203,IMS_INVT01,,FABRIKASI WS.INK,,,63899,
2024-02-19,A11ZJ0020,Plate Alumunium,,2024-02-19,-2.00,1,221,M1-22041.4300003938,SHT,-1569919,4900307194,IMS_INVT01,,,,,60753,
2024-02-19,A15ND0100,ROUND BAR,,2024-02-19,-2,1,221,M1-22041.4300003938,STK,-365389,4900307180,IMS_INVT01,,FABRIKASI WS.INK,,,61902,
2024-02-19,A16ND0763L-S80,"STEEL PIPE 2 1/2""",,2024-02-19,-5,1,221,M1-22041.4300003938,STK,-37250000,4900307192,IMS_INVT01,,FABRIKASI WS.INK,,,60754,
2024-02-19,A17AB020020023,HOLLOW,,2024-02-19,-30,1,221,M1-22041.4300003938,STK,-4950000,4900307108,IMS_INVT01,,WS. BAGI,,,64759,
2024-02-19,B50AC3004,PUSH LOCK,,2024-02-19,-25,1,221,M1-22041.4300003938,PC,-650000,4900307151,IMS_INVT01,,WS. BAGI,,,64854,
2024-02-19,D31WG0002,SOLAR,,2024-02-19,-75.00,1,221,M1-22041.4300003938,L,-978074,4900307083,IMS_INVT01,,WS. BAGI,,,64810,
2024-02-19,D66QG0000,LEM AICA AIBON,,2024-02-19,-10,1,221,M1-22041.4300003938,PC,-8750000,4900307155,IMS_INVT01,,WS. BAGI,,,64768,
2024-02-19,D67UK7447,SCOTCH BRITE,,2024-02-19,-50,1,221,M1-22041.4300003938,PC,-500000,4900307104,IMS_INVT01,,WS. BAGI,,,64816,
2024-02-19,D79SN0002,SCREW BIT,,2024-02-19,-50,2,221,M1-22041.4300003938,PC,-750000,4900307135,IMS_INVT01,,WS. BAGI,,,64787,
2024-02-19,D79SN0003,SCREW BIT,,2024-02-19,-50,1,221,M1-22041.4300003938,PC,-750000,4900307135,IMS_INVT01,,WS. BAGI,,,64787,
2024-02-19,A11AB0200,STEEL PLATE,,2024-02-19,-2.00,1,221,M1-22041.4300003938.1,SHT,-13170000,4900307185,IMS_INVT01,,FINISHING WS.INK,,,61619,
2024-02-19,A11MH0045,STEEL PLATE,,2024-02-19,-28.00,1,221,M1-22041.4300003938.1,SHT,-70196388,4900307181,IMS_INVT01,,FABRIKASI WS.INK,,,64741,
2024-02-19,A14AB0016#01,STEEL PLATE EXPANDED,,2024-02-19,-8.00,1,221,M1-22041.4300003938.1,SHT,-2096000,4900307117,IMS_INVT01,,WS. BAGI,,,64813,
2024-02-19,A15ND0100,ROUND BAR,,2024-02-19,-2,2,221,M1-22041.4300003938.1,STK,-353842,4900307185,IMS_INVT01,,FINISHING WS.INK,,,61619,
2024-02-19,A28RK72018,ALUMINIUM EKSTRUSI MOULDING 1,,2024-02-19,-24,1,221,M1-22041.4300003938.1,STK,-5432208,4900307200,IMS_INVT01,,WS. BAGI,,,64893,
2024-02-19,A28RK74014,CROSS SECTION FRAME LUGGAGE PROFILE,,2024-02-19,-50,1,221,M1-22041.4300003938.1,STK,-44175000,4900307131,IMS_INVT01,,WS. BAGI,,,64765,
2024-02-19,B41BE1204025,CSK CHD SCREW (JF),,2024-02-19,-1000,1,221,M1-22041.4300003938.1,PC,-470045,4900307102,IMS_INVT01,,WS. BAGI,,,64823,
2024-02-19,B42BE0110040,HEX BOLT,,2024-02-19,-5000,1,221,M1-22041.4300003938.1,PC,-15365000,4900307183,IMS_INVT01,,FINISHING WS.INK,,,64803,
2024-02-19,B52TH06062,CONDENSER FAN,,2024-02-19,-64,2,221,M1-22041.4300003938.1,UN,-736000000,4900307032,IMS_INVT01,,WS. BAGI,,,64639,
2024-02-19,B52TH07088,EVAPORATOR FAN,,2024-02-19,-56,1,221,M1-22041.4300003938.1,UN,-840000000,4900307032,IMS_INVT01,,WS. BAGI,,,64639,
2024-02-19,D62QE0034#HB,PRIMER SURFACER EP PLUS 534 - 5068 + HAR,,2024-02-19,-100,2,221,M1-22041.4300003938.1,LTS,-9200000,4900307153,IMS_INVT01,,WS. BAGI,,,64766,
2024-02-19,D62QE0070#HB,2K PU RAL 9005 JET BLACK GLOSSY + HARDEN,,2024-02-19,-800,3,221,M1-22041.4300003938.1,LTS,-132810244,4900307201,IMS_INVT01,,FINISHING WS.INK,,,64822,
2024-02-19,D64QF00002,THINNER CUCI,,2024-02-19,-400.00,2,221,M1-22041.4300003938.1,L,-6640000,4900307201,IMS_INVT01,,FINISHING WS.INK,,,64822,
2024-02-19,D64QF00007-DNP,THINNER DANAGLOSS PU,,2024-02-19,-200.00,1,221,M1-22041.4300003938.1,L,-7200000,4900307201,IMS_INVT01,,FINISHING WS.INK,,,64822,
2024-02-19,D64QF00007-DNP,THINNER DANAGLOSS PU,,2024-02-19,-100.00,3,221,M1-22041.4300003938.1,L,-3600000,4900307153,IMS_INVT01,,WS. BAGI,,,64766,
2024-02-19,D67UK01002,MAJUN,,2024-02-19,-100.00,4,221,M1-22041.4300003938.1,KG,-1650000,4900307153,IMS_INVT01,,WS. BAGI,,,64766,
2024-02-19,D68QG0005,DEMPUL DANAGLOSS PLOYSTER PUTTY,,2024-02-19,-120.00,1,221,M1-22041.4300003938.1,KG,-4441852,4900307153,IMS_INVT01,,WS. BAGI,,,64766,
2024-02-19,A11AB0090,STEEL PLATE,,2024-02-19,-4.00,3,221,M1-22041.4300003938.2,SHT,-11844000,4900307106,IMS_INVT01,,WS. BAGI,,,64788,
2024-02-19,A11ND0015,PLATE SUS 304 FINISH 2B,,2024-02-19,-20.00,2,221,M1-22041.4300003938.2,SHT,-27372622,4900307106,IMS_INVT01,,WS. BAGI,,,64788,
2024-02-19,A11ZJ0016,ALUMINIUM PLATE,,2024-02-19,-4.00,1,221,M1-22041.4300003938.2,SHT,-2840000,4900307106,IMS_INVT01,,WS. BAGI,,,64788,-
2024-02-19,A14AB0016#01,STEEL PLATE EXPANDED,,2024-02-19,-5.00,1,221,M1-22041.4300003938.2,SHT,-1310000,4900307112,IMS_INVT01,,WS. BAGI,,,64814,
2024-02-19,A15ND0050,ROUND BAR,,2024-02-19,-4,1,221,M1-22041.4300003938.2,STK,-196019,4900307142,IMS_INVT01,,WS. BAGI,,,64834,
2024-02-19,A16ND0486L-S40,"STEEL PIPE 1 1/2""",,2024-02-19,-2,1,221,M1-22041.4300003938.2,STK,-4381000,4900307076,IMS_INVT01,,WS. BAGI,,,64784,
2024-02-19,A16ND0891L-S40,"STEEL PIPE 3""",,2024-02-19,-4,1,221,M1-22041.4300003938.2,STK,-27965778,4900307077,IMS_INVT01,,WS. BAGI,,,64735,
2024-02-19,B342A71004006,BUSH,,2024-02-19,-20,1,221,M1-22041.4300003938.2,PC,-2282000,4900307150,IMS_INVT01,,WS. BAGI,,,64868,
2024-02-19,B41BE1406050,OVAL CHD SCREW (JO),,2024-02-19,-100,1,221,M1-22041.4300003938.2,PC,-380400,4900307148,IMS_INVT01,,WS. BAGI,,,64798,
2024-02-19,B51BRNJR012-O,BALLCOCK / BALL VALVE,,2024-02-19,-50,1,221,M1-22041.4300003938.2,PC,-20500000,4900307132,IMS_INVT01,,WS. BAGI,,,64836,
2024-02-19,B51NDPWR112,"ELBOW JOINT 1 1/2""",,2024-02-19,-50,1,221,M1-22041.4300003938.2,PC,-5345055,4900307140,IMS_INVT01,,WS. BAGI,,,64837,
2024-02-19,B52TH02051,COMPRESSOR,,2024-02-19,-46,1,221,M1-22041.4300003938.2,UN,-786600000,4900307101,IMS_INVT01,,WS. BAGI,,,64825,
2024-02-19,D67UK01002,MAJUN,,2024-02-19,-50.00,1,221,M1-22041.4300003938.2,KG,-825000,4900307143,IMS_INVT01,,WS. BAGI,,,64820,
2024-02-19,D76SLP120,MOB DISK / FLAP WHEEL,,2024-02-19,-60,1,221,M1-22041.4300003938.2,PC,-384780,4900307069,IMS_INVT01,,WS. BAGI,,,64786,
2024-02-19,D77TR669G05,TIP PLASMA,,2024-02-19,-100,1,221,,PC,-3000000,4900307044,IMS_INVT01,,WS. BAGI,,3001079,64785,
2024-02-19,A16ND0190-020#MR,STEEL PIPE ORNAMEN,,2024-02-19,-2,1,221,M1-22041.4300003938.3,STK,-876000,4900307078,IMS_INVT01,,WS. BAGI,,,64793,
2024-02-19,B41BE1206016,CSK CHD SCREW (JF),,2024-02-19,-390,1,221,M1-22041.4300003938.3,PC,-375570,4900307137,IMS_INVT01,,WS. BAGI,,,64799,
2024-02-19,B732A18313,PANEL ELECTRIC 1,,2024-02-19,-2,1,221,M1-22041.4300003938.3,SET,-12550000,4900307085,IMS_INVT01,,WS. INKA,,,64722,
2024-02-19,B732A18315,PANEL ELECTRIC 2,,2024-02-19,-2,2,221,M1-22041.4300003938.3,SET,-14670000,4900307085,IMS_INVT01,,WS. INKA,,,64722,
2024-02-19,A16HS0272L-S80,"STEEL PIPE 3/4""",,2024-02-19,-4,2,221,M1-22041.4300003938.4,STK,-1352000,4900307189,IMS_INVT01,,FABRIKASI WS.INK,,,61433,
2024-02-19,A16HS0340L-S80,"STEEL PIPE 1""",,2024-02-19,-5,1,221,M1-22041.4300003938.4,STK,-2273873,4900307189,IMS_INVT01,,FABRIKASI WS.INK,,,61433,
2024-02-19,A18ND010010,SQUARE BAR,,2024-02-19,-1,1,221,M1-22041.4300003938.4,STK,-319000,4900307184,IMS_INVT01,,,,,61954,
2024-02-19,B52TH02052,COMPRESSOR,,2024-02-19,-8,1,221,M1-22041.4300003938.4,UN,-121600000,4900307041,IMS_INVT01,,WS. BAGI,,,64466,
2024-02-19,B52TH14020L,CONDENSOR COIL - LEFT SIDE (LH),,2024-02-19,-5,5,221,M1-22041.4300003938.4,UN,-31000000,4900307041,IMS_INVT01,,WS. BAGI,,,64466,
2024-02-19,B52TH14020R,CONDENSOR COIL - RIGHT SIDE (RH),,2024-02-19,-5,4,221,M1-22041.4300003938.4,UN,-31000000,4900307041,IMS_INVT01,,WS. BAGI,,,64466,
2024-02-19,B52TH15017,EVAPORATOR COIL,,2024-02-19,-4,2,221,M1-22041.4300003938.4,UN,-28600000,4900307041,IMS_INVT01,,WS. BAGI,,,64466,
2024-02-19,B52TH32004,REHEAT COIL,,2024-02-19,-4,3,221,M1-22041.4300003938.4,UN,-8800000,4900307041,IMS_INVT01,,WS. BAGI,,,64466,
2024-02-19,A14AB0016#01,STEEL PLATE EXPANDED,,2024-02-19,-1.00,1,221,M1-23011.4300004437,SHT,-262000,4900307118,IMS_INVT01,,WS. BAGI,,,64812,
2024-02-19,A17AB050100020,HOLLOW,,2024-02-19,-75,1,221,M9-20003.9000000166,STK,-42187500,4900307127,IMS_INVT01,,WS. BAGI,,,64817,
2024-02-19,A11EL0160H398,STEEL PLATE,,2024-02-19,-5.00,1,221,M9-23002.9000000087,SHT,-261728600,4900307161,IMS_INVT01,,FABRIKASI INKA,,,63820,SK89848
2024-02-19,D66UT0212,CERAMIC BACKING,,2024-02-19,-20,1,221,M9-23002.9000000087,PAC,-28800000,4900307162,IMS_INVT01,,FABRIKASI WS.INK,,,64815,
2024-02-19,B50AC26400,HINGE SPRING,,2024-02-19,-72,1,221,M9-24001.9000000342,PC,-25200000,4900307028,IMS_INVT01,,WS. BAGI,,,64783,
2024-02-20,D76SLP120,MOB DISK / FLAP WHEEL,,2024-02-20,-60,1,221,M1-22039.4300003920,PC,-361906,4900307341,IMS_INVT01,,WS. BAGI,,,64910,
2024-02-20,A11AB0012,STEEL PLATE,,2024-02-20,-15.00,3,221,M1-22041.4300003938,SHT,-6569840,4900307378,IMS_INVT01,,FABRIKASI WS.INK,,,64447,
2024-02-20,A11MH0010,STEEL PLATE,,2024-02-20,-3.00,1,221,M1-22041.4300003938,SHT,-1671600,4900307315,IMS_INVT01,,WS. INKA,,,60753,
2024-02-20,A11ND0010,STEEL PLATE,,2024-02-20,-6.00,1,221,M1-22041.4300003938,SHT,-5385706,4900307378,IMS_INVT01,,FABRIKASI WS.INK,,,64447,
2024-02-20,A11ND0030,STEEL PLATE,,2024-02-20,-8.00,2,221,M1-22041.4300003938,SHT,-21411913,4900307378,IMS_INVT01,,FABRIKASI WS.INK,,,64447,
2024-02-20,A11RF0010,ALUMINIUM PLATE,,2024-02-20,-2.00,3,221,M1-22041.4300003938,SHT,-820000,4900307407,IMS_INVT01,,FABRIKASI WS.INK,,,64972,
2024-02-20,A11RF0016,STEEL PLATE  ALLUMINIUM,,2024-02-20,-3.00,2,221,M1-22041.4300003938,SHT,-1803000,4900307407,IMS_INVT01,,FABRIKASI WS.INK,,,64972,
2024-02-20,A11SE0008D82,STEEL PLATE,,2024-02-20,-2,1,221,M1-22041.4300003938,ROL,-13750010,4900307407,IMS_INVT01,,FABRIKASI WS.INK,,,64972,
2024-02-20,D31WG0001,BENSIN,,2024-02-20,-200.00,1,221,M1-22041.4300003938,L,-3400000,4900307230,IMS_INVT01,,FINISHING WS.INK,,,64824,
2024-02-20,D31WG0001,BENSIN,,2024-02-20,-200.00,1,221,M1-22041.4300003938,L,-3400000,4900307285,IMS_INVT01,,WS. BAGI,,,64767,
2024-02-20,D31WG0002,SOLAR,,2024-02-20,-20.00,1,221,M1-22041.4300003938,L,-260820,4900307303,IMS_INVT01,,WS. BAGI,,,64869,
2024-02-20,D63SA0280,WATER PROOF,,2024-02-20,-300.00,1,221,M1-22041.4300003938,SHT,-1205769,4900307295,IMS_INVT01,,WS. BAGI,,,64908,
2024-02-20,D66UI0025#FOS,GLOW TAPE (EVACUATION LINE) FOSFOR,,2024-02-20,-218,1,221,M1-22041.4300003938,ROL,-23980000,4900307386,IMS_INVT01,,FINISHING WS.INK,,,64939,
2024-02-20,D71SB0132,MATA BOR,,2024-02-20,-50,1,221,M1-22041.4300003938,PC,-404545,4900307321,IMS_INVT01,,WS. BAGI,,,64940,
2024-02-20,D79SN0002,SCREW BIT,,2024-02-20,-100,1,221,M1-22041.4300003938,PC,-1500000,4900307296,IMS_INVT01,,WS. BAGI,,,64915,
2024-02-20,D79SN0003,SCREW BIT,,2024-02-20,-100,2,221,M1-22041.4300003938,PC,-1500000,4900307296,IMS_INVT01,,WS. BAGI,,,64915,
2024-02-20,D84TA0015,BAJU - CELANA BLASTING,,2024-02-20,-7,1,221,M1-22041.4300003938,SET,-3570000,4900307379,IMS_INVT01,,FINISHING WS.INK,,,64935,
2024-02-20,A10WY0150,HONEYCOMB,,2024-02-20,-22.00,1,221,M1-22041.4300003938.1,SHT,-18748950,4900307222,IMS_INVT01,,WS. BAGI,,,64744,
2024-02-20,A10WY0200,HONEYCOMB,,2024-02-20,-22.00,2,221,M1-22041.4300003938.1,SHT,-22639839,4900307222,IMS_INVT01,,WS. BAGI,,,64744,
2024-02-20,A15ND0080,ROUND BAR,,2024-02-20,-1,1,221,M1-22041.4300003938.1,STK,-114701,4900307290,IMS_INVT01,,WS. BAGI,,,64902,
2024-02-20,B41BE1204025,CSK CHD SCREW (JF),,2024-02-20,-2000,1,221,M1-22041.4300003938.1,PC,-940089,4900307298,IMS_INVT01,,WS. BAGI,,,64914,
2024-02-20,B41BE1204025,CSK CHD SCREW (JF),,2024-02-20,-2000,1,221,M1-22041.4300003938.1,PC,-940089,4900307288,IMS_INVT01,,WS. BAGI,,,64897,
2024-02-20,B42BE1506016,HEX FLANGED BOLT,,2024-02-20,-500,1,221,M1-22041.4300003938.1,PC,-713500,4900307282,IMS_INVT01,,WS. BAGI,,,64901,
2024-02-20,B50CD0104,KRAN (FAUCET),,2024-02-20,-20,1,221,M1-22041.4300003938.1,PC,-3500000,4900307279,IMS_INVT01,,WS. BAGI,,,64900,
2024-02-20,B51BRNJG012,BALLCOCK / BALL VALVE,,2024-02-20,-18,7,221,M1-22041.4300003938.1,PC,-1548188,4900307280,IMS_INVT01,,FINISHING WS.INK,,,64848,
2024-02-20,B51BRNJG100,BALLCOCK / BALL VALVE,,2024-02-20,-36,6,221,M1-22041.4300003938.1,PC,-6792405,4900307280,IMS_INVT01,,FINISHING WS.INK,,,64848,
2024-02-20,B51CURHW012-080,"TEE CONNECTOR 1/2""",,2024-02-20,-200,1,221,M1-22041.4300003938.1,PC,-4000000,4900307289,IMS_INVT01,,WS. BAGI,,,64828,
2024-02-20,B51NDPIR100,"UNION (UNION STRAIGHT JOINT 1"")",,2024-02-20,-36,1,221,M1-22041.4300003938.1,PC,-3302219,4900307280,IMS_INVT01,,FINISHING WS.INK,,,64848,
2024-02-20,B51NDPWG100,ELBOW JOINT 1,,2024-02-20,-36,2,221,M1-22041.4300003938.1,PC,-1517195,4900307280,IMS_INVT01,,FINISHING WS.INK,,,64848,
2024-02-20,B51PGDHR012#GL,"DOUBLE NIPPLE 1/2""",,2024-02-20,-18,5,221,M1-22041.4300003938.1,PC,-129087,4900307280,IMS_INVT01,,FINISHING WS.INK,,,64848,
2024-02-20,B51PGPWR012#GL,"ELBOW JOINT 1/2""",,2024-02-20,-54,4,221,M1-22041.4300003938.1,PC,-441163,4900307280,IMS_INVT01,,FINISHING WS.INK,,,64848,
2024-02-20,B51PGWPR100,Y STRAINER,,2024-02-20,-54,3,221,M1-22041.4300003938.1,PC,-13021752,4900307280,IMS_INVT01,,FINISHING WS.INK,,,64848,
2024-02-20,D31WE0125#R,LIQUID R,,2024-02-20,-1250.00,1,221,M1-22041.4300003938.1,KG,-66250000,4900307405,IMS_INVT01,,FINISHING WS.INK,,,64927,
2024-02-20,D51JC019038-H,KLEM HOSE / HOSE CLIP,,2024-02-20,-150,1,221,M1-22041.4300003938.1,PC,-1065987,4900307284,IMS_INVT01,,FINISHING WS.INK,,,64899,
2024-02-20,D63SA0000,KERTAS GOSOK BESI,,2024-02-20,-200.00,1,221,M1-22041.4300003938.1,SHT,-610000,4900307225,IMS_INVT01,,FINISHING WS.INK,,,64821,
2024-02-20,D63SA0002,KERTAS GOSOK FW,,2024-02-20,-200.00,2,221,M1-22041.4300003938.1,SHT,-730000,4900307225,IMS_INVT01,,FINISHING WS.INK,,,64821,
2024-02-20,D63SA0003,KERTAS GOSOK FW,,2024-02-20,-100.00,3,221,M1-22041.4300003938.1,SHT,-435000,4900307225,IMS_INVT01,,FINISHING WS.INK,,,64821,
2024-02-20,D63SA0005,KERTAS GOSOK FW,,2024-02-20,-400.00,1,221,M1-22041.4300003938.1,SHT,-1220000,4900307334,IMS_INVT01,,WS. BAGI,,,64907,
2024-02-20,D68QH0001#BC,SEALANT SIKAFLEX,,2024-02-20,-360,1,221,M1-22041.4300003938.1,PC,-28800000,4900309071,IMS_INVT01,,FINISHING WS.INK,,,64928,
2024-02-20,D68QH221-203#GR,SIKAFLEX 221 GREY,,2024-02-20,-200,4,221,M1-22041.4300003938.1,CRD,-14000000,4900307225,IMS_INVT01,,FINISHING WS.INK,,,64821,
2024-02-20,D84TA41001,MASKER TALI KAIN,,2024-02-20,-300,1,221,M1-22041.4300003938.1,PC,-398591,4900307326,IMS_INVT01,,FINISHING WS.INK,,,64830,
2024-02-20,D84TA41001,MASKER TALI KAIN,,2024-02-20,-100,1,221,M1-22041.4300003938.1,PC,-145727,4900307286,IMS_INVT01,,WS. BAGI,,,64895,
2024-02-20,A10WG0080#GR,HARD VINYL,,2024-02-20,-10.00,1,221,M1-22041.4300003938.2,SHT,-11999000,4900307406,IMS_INVT01,,FINISHING WS.INK,,,64719,
2024-02-20,A10XI0026,SHEET HARDBOARD,,2024-02-20,-50.00,2,221,M1-22041.4300003938.2,SHT,-4250000,4900307406,IMS_INVT01,,FINISHING WS.INK,,,64719,
2024-02-20,A11AB0032,STEEL PLATE,,2024-02-20,-4.00,1,221,M1-22041.4300003938.2,SHT,-4674000,4900307316,IMS_INVT01,,WS. BAGI,,,63640,
2024-02-20,A11AB0060,PLATE STEEL,,2024-02-20,-3.00,1,221,M1-22041.4300003938.2,SHT,-6274800,4900307318,IMS_INVT01,,WS. BAGI,,,63639,
2024-02-20,A11AB0090,STEEL PLATE,,2024-02-20,-3.00,2,221,M1-22041.4300003938.2,SHT,-8883000,4900307316,IMS_INVT01,,WS. BAGI,,,63640,
2024-02-20,A11AB0120G9240,STEEL PLATE,,2024-01-31,-8.00,1,221,M1-22041.4300003938.2,SHT,-184925600,4900310453,IMS_INVT01,,FABRIKASI WS.INK,,,63447,
2024-02-20,A11ND0020,STEEL PLATE,,2024-02-20,-30.00,1,221,M1-22041.4300003938.2,SHT,-53856082,4900307292,IMS_INVT01,,WS. BAGI,,,64885,
2024-02-20,A11ND0040,STEEL PLATE,,2024-02-20,-1.00,2,221,M1-22041.4300003938.2,SHT,-3917750,4900307292,IMS_INVT01,,WS. BAGI,,,64885,
2024-02-20,A11ND0050,STEEL PLATE,,2024-02-20,-1.00,3,221,M1-22041.4300003938.2,SHT,-4346000,4900307292,IMS_INVT01,,WS. BAGI,,,64885,
2024-02-20,A11ND0060,STEEL PLATE,,2024-02-20,-1.00,4,221,M1-22041.4300003938.2,SHT,-5331267,4900307292,IMS_INVT01,,WS. BAGI,,,64885,
2024-02-20,A28RK9404,ALUMINIUM EKSTRUSI (LBS DOOR),,2024-02-20,-40,1,221,M1-22041.4300003938.2,STK,-13006320,4900307346,IMS_INVT01,,WS. BAGI,,,64872,
2024-02-20,B50AC1400,GRENDEL,,2024-02-20,-24,1,221,M1-22041.4300003938.2,PC,-624000,4900307283,IMS_INVT01,,WS. BAGI,,,64931,
2024-02-20,B50CN0102,ROLLER CATCH,,2024-02-20,-75,1,221,M1-22041.4300003938.2,PC,-10875000,4900307291,IMS_INVT01,,WS. BAGI,,,64835,
2024-02-20,B51NDQAW300S,ELBOW WELDED 90 SHORT,,2024-02-20,-3,1,221,M1-22041.4300003938.2,PC,-549214,4900307301,IMS_INVT01,,WS. BAGI,,,64924,
2024-02-20,B51VA3034,STRAINER,,2024-02-20,-40,1,221,M1-22041.4300003938.2,UN,-17000000,4900307331,IMS_INVT01,,WS. BAGI,,,64826,
2024-02-20,B51VA3034,STRAINER,,2024-02-20,-54,1,221,M1-22041.4300003938.2,UN,-22950000,4900307309,IMS_INVT01,,WS. BAGI,,,64826,
