Posting Date,Material,Material Description,Purchase Order,Document Date,Qty in Un. of Entry,Item,Movement Type,WBS Element,Unit of Entry,Item,Amount in LC,Material Document,User Name,Document Header Text,Reference,Order,Vendor,Reservation,Batch,WBS Element
2024-01-03,B342A71004012,BUSH,,2024-01-03,-176,0,221,M1-22041.4300003938.2,PC,21,-17318400,4900300653,IMS_INVT01,,WS. INKA,,,61153,,M1-22041.4300003938.2
2024-01-03,B342A71004013,BUSH,,2024-01-03,-140,0,221,M1-22041.4300003938.2,PC,20,-8568000,4900300653,IMS_INVT01,,WS. INKA,,,61153,,M1-22041.4300003938.2
2024-01-03,B342A71004014,BUSH,,2024-01-03,-88,0,221,M1-22041.4300003938.2,PC,25,-9002400,4900300653,IMS_INVT01,,WS. INKA,,,61153,,M1-22041.4300003938.2
2024-01-03,B342A71004015,BUSH,,2024-01-03,-44,0,221,M1-22041.4300003938.2,PC,19,-5887200,4900300653,IMS_INVT01,,WS. INKA,,,61153,,M1-22041.4300003938.2
2024-01-03,B342A71004016,BUSH,,2024-01-03,-140,0,221,M1-22041.4300003938.2,PC,17,-7322000,4900300653,IMS_INVT01,,WS. INKA,,,61153,,M1-22041.4300003938.2
2024-01-03,B342A71004017,BUSH,,2024-01-03,-88,0,221,M1-22041.4300003938.2,PC,15,-6987200,4900300653,IMS_INVT01,,WS. INKA,,,61153,,M1-22041.4300003938.2
2024-01-03,B342A71004018,BUSH,,2024-01-03,-44,0,221,M1-22041.4300003938.2,PC,27,-7464468,4900300653,IMS_INVT01,,WS. INKA,,,61153,,M1-22041.4300003938.2
2024-01-03,B342A73002009,WASHER,,2024-01-03,-272,0,221,M1-22041.4300003938.2,PC,8,-952000,4900300653,IMS_INVT01,,WS. INKA,,,61153,,M1-22041.4300003938.2
2024-01-03,B342A73002010,WASHER,,2024-01-03,-68,0,221,M1-22041.4300003938.2,PC,9,-238000,4900300653,IMS_INVT01,,WS. INKA,,,61153,,M1-22041.4300003938.2
2024-01-03,B342A73002011,WASHER,,2024-01-03,-68,0,221,M1-22041.4300003938.2,PC,10,-340000,4900300653,IMS_INVT01,,WS. INKA,,,61153,,M1-22041.4300003938.2
2024-01-03,B342A73002012,WAHER,,2024-01-03,-68,0,221,M1-22041.4300003938.2,PC,11,-340000,4900300653,IMS_INVT01,,WS. INKA,,,61153,,M1-22041.4300003938.2
2024-01-03,B342A73003001,PIN,,2024-01-03,-104,0,221,M1-22041.4300003938.2,PC,1,-10878400,4900300653,IMS_INVT01,,WS. INKA,,,61153,,M1-22041.4300003938.2
2024-01-03,B342A73003002,PIN,,2024-01-03,-44,0,221,M1-22041.4300003938.2,PC,2,-4520108,4900300653,IMS_INVT01,,WS. INKA,,,61153,,M1-22041.4300003938.2
2024-01-03,B342A73003003,PIN,,2024-01-03,-33,0,221,M1-22041.4300003938.2,PC,3,-5065438,4900300653,IMS_INVT01,,WS. INKA,,,61153,,M1-22041.4300003938.2
2024-01-03,B342A73003004,PIN,,2024-01-03,-198,0,221,M1-22041.4300003938.2,PC,4,-13236300,4900300653,IMS_INVT01,,WS. INKA,,,61153,,M1-22041.4300003938.2
2024-01-03,B342A73003005,PIN,,2024-01-03,-44,0,221,M1-22041.4300003938.2,PC,5,-3133013,4900300653,IMS_INVT01,,WS. INKA,,,61153,,M1-22041.4300003938.2
2024-01-03,B342A73003007,PIN,,2024-01-03,-44,0,221,M1-22041.4300003938.2,PC,6,-4867976,4900300653,IMS_INVT01,,WS. INKA,,,61153,,M1-22041.4300003938.2
2024-01-03,B342A73003008,PIN,,2024-01-03,-88,0,221,M1-22041.4300003938.2,PC,7,-7933200,4900300653,IMS_INVT01,,WS. INKA,,,61153,,M1-22041.4300003938.2
2024-01-03,B50EB01031,MARKING DILARANG DIINJAK,,2024-01-03,-300,0,221,M1-22041.4300003938.2,PC,3,-2025000,4900300740,IMS_INVT01,,WS. BAGI,,,61412,,M1-22041.4300003938.2
2024-01-03,B50EB01032,MARKING NO. 1,,2024-01-03,-150,0,221,M1-22041.4300003938.2,PC,1,-300000,4900300740,IMS_INVT01,,WS. BAGI,,,61412,,M1-22041.4300003938.2
2024-01-03,B50EB01033,MARKING NO. 2,,2024-01-03,-150,0,221,M1-22041.4300003938.2,PC,2,-300000,4900300740,IMS_INVT01,,WS. BAGI,,,61412,,M1-22041.4300003938.2
2024-01-03,D66UG0024-NCI,ISOLASI KERTAS,,2024-01-03,-192,0,221,M1-22041.4300003938.2,ROL,1,-921600,4900300746,IMS_INVT01,,WS. BAGI,,,61425,,M1-22041.4300003938.2
2024-01-03,D66UG0048-NCI,ISOLASI KERTAS,,2024-01-03,-500,0,221,M1-22041.4300003938.2,ROL,1,-5500000,4900300655,IMS_INVT01,,FINISHING WS.INK,,,61369,,M1-22041.4300003938.2
2024-01-03,B50EB01031,MARKING DILARANG DIINJAK,,2024-01-03,-72,0,221,M1-22041.4300003938.3,PC,1,-486000,4900300741,IMS_INVT01,,WS. BAGI,,,61413,,M1-22041.4300003938.3
2024-01-03,B50EB01032,MARKING NO. 1,,2024-01-03,-36,0,221,M1-22041.4300003938.3,PC,2,-72000,4900300741,IMS_INVT01,,WS. BAGI,,,61413,,M1-22041.4300003938.3
2024-01-03,B50EB01033,MARKING NO. 2,,2024-01-03,-36,0,221,M1-22041.4300003938.3,PC,3,-72000,4900300741,IMS_INVT01,,WS. BAGI,,,61413,,M1-22041.4300003938.3
2024-01-03,D83SP0004#HT,SPIDOL KECIL,,2024-01-03,-12,0,221,M1-22041.4300003938.3,PC,1,-21000,4900300659,IMS_INVT01,,FINISHING WS.INK,,,61370,,M1-22041.4300003938.3
2024-01-03,A11AB0012,STEEL PLATE,,2024-01-03,-15.00,0,221,M1-22041.4300003938.4,SHT,2,-6957766,4900300730,IMS_INVT01,,DALMAT FAB.INKA,,,61062,,M1-22041.4300003938.4
2024-01-03,A11AB0150,STEEL PLATE,,2024-01-03,-1.00,0,221,M1-22041.4300003938.4,SHT,5,-5090000,4900300730,IMS_INVT01,,DALMAT FAB.INKA,,,61062,,M1-22041.4300003938.4
2024-01-03,A11AE0016,STEEL PLATE,,2024-01-03,-1.00,0,221,M1-22041.4300003938.4,SHT,3,-616123,4900300730,IMS_INVT01,,DALMAT FAB.INKA,,,61062,,M1-22041.4300003938.4
2024-01-03,A11ND0015,PLATE SUS 304 FINISH 2B,,2024-01-03,-25.00,0,221,M1-22041.4300003938.4,SHT,1,-35378231,4900300730,IMS_INVT01,,DALMAT FAB.INKA,,,61062,,M1-22041.4300003938.4
2024-01-03,A11RF0015,ALUMINIUM PLATE,,2024-01-03,-4.00,0,221,M1-22041.4300003938.4,SHT,7,-2256000,4900300730,IMS_INVT01,,DALMAT FAB.INKA,,,61062,,M1-22041.4300003938.4
2024-01-03,A11RF0016,STEEL PLATE  ALLUMINIUM,,2024-01-03,-5.00,0,221,M1-22041.4300003938.4,SHT,4,-3005000,4900300730,IMS_INVT01,,DALMAT FAB.INKA,,,61062,,M1-22041.4300003938.4
2024-01-03,A15ND0100,ROUND BAR,,2024-01-03,-11,0,221,M1-22041.4300003938.4,STK,6,-2289149,4900300730,IMS_INVT01,,DALMAT FAB.INKA,,,61062,,M1-22041.4300003938.4
2024-01-03,B50EB01031,MARKING DILARANG DIINJAK,,2024-01-03,-68,0,221,M1-22041.4300003938.4,PC,1,-459000,4900300742,IMS_INVT01,,WS. BAGI,,,61414,,M1-22041.4300003938.4
2024-01-03,B50EB01032,MARKING NO. 1,,2024-01-03,-34,0,221,M1-22041.4300003938.4,PC,2,-68000,4900300742,IMS_INVT01,,WS. BAGI,,,61414,,M1-22041.4300003938.4
2024-01-03,B50EB01033,MARKING NO. 2,,2024-01-03,-34,0,221,M1-22041.4300003938.4,PC,3,-68000,4900300742,IMS_INVT01,,WS. BAGI,,,61414,,M1-22041.4300003938.4
2024-01-03,B50EB01031,MARKING DILARANG DIINJAK,,2024-01-03,-8,0,221,M1-22041.4300003938.5,PC,1,-54000,4900300743,IMS_INVT01,,WS. BAGI,,,61415,,M1-22041.4300003938.5
2024-01-03,B50EB01032,MARKING NO. 1,,2024-01-03,-4,0,221,M1-22041.4300003938.5,PC,2,-8000,4900300743,IMS_INVT01,,WS. BAGI,,,61415,,M1-22041.4300003938.5
2024-01-03,B50EB01033,MARKING NO. 2,,2024-01-03,-4,0,221,M1-22041.4300003938.5,PC,3,-8000,4900300743,IMS_INVT01,,WS. BAGI,,,61415,,M1-22041.4300003938.5
2024-01-03,B50EB01031,MARKING DILARANG DIINJAK,,2024-01-03,-12,0,221,M1-23003.4500010780,PC,1,-81000,4900300744,IMS_INVT01,,WS. BAGI,,,61416,,M1-23003.4500010780
2024-01-03,B50EB01032,MARKING NO. 1,,2024-01-03,-6,0,221,M1-23003.4500010780,PC,2,-12000,4900300744,IMS_INVT01,,WS. BAGI,,,61416,,M1-23003.4500010780
2024-01-03,B50EB01033,MARKING NO. 2,,2024-01-03,-6,0,221,M1-23003.4500010780,PC,3,-12000,4900300744,IMS_INVT01,,WS. BAGI,,,61416,,M1-23003.4500010780
2024-01-03,D68QH206-1000,SIKAFLEX PRIMER 206 GP,,2024-01-03,-4,0,221,M5-23003.7100001690,CAN,1,-4000000,4900300745,IMS_INVT01,,WS. BAGI,,,61424,,M5-23003.7100001690
2024-01-03,D62QE0088#HB,EPOXY PRIMER SIGMAFAST 278,,2024-01-03,-800,0,221,M9-23002.9000000087,LTS,1,-93600000,4900300647,IMS_INVT01,,FINISHING WS.INK,,,61353,,M9-23002.9000000087
2024-01-03,D66UT0212,CERAMIC BACKING,,2024-01-03,-10,0,221,M9-23002.9000000087,PAC,1,-14400000,4900300664,IMS_INVT01,,FABRIKASI WS.INK,,,61380,,M9-23002.9000000087
2024-01-03,D76AA0103,INSERT,,2024-01-03,-10,0,221,M9-23002.9000000087,PC,1,-902000,4900300736,IMS_INVT01,,FAB WS.INKA,,,61368,,M9-23002.9000000087
2024-01-03,D76AA0104,INSERT,,2024-01-03,-10,0,221,M9-23002.9000000087,PC,2,-901000,4900300736,IMS_INVT01,,FAB WS.INKA,,,61368,,M9-23002.9000000087
2024-01-03,D76AA0801,INSERT,,2024-01-03,-10,0,221,M9-23002.9000000087,PC,3,-8703000,4900300736,IMS_INVT01,,FAB WS.INKA,,,61368,,M9-23002.9000000087
2024-01-03,D76AA2501,INSERT,,2024-01-03,-20,0,221,M9-23002.9000000087,PC,4,-1235000,4900300736,IMS_INVT01,,FAB WS.INKA,,,61368,,M9-23002.9000000087
2024-01-03,D76BC0401,HOLDER (OSG),,2024-01-03,-4,0,221,M9-23002.9000000087,PC,5,-27159268,4900300736,IMS_INVT01,,FAB WS.INKA,,,61368,,M9-23002.9000000087
2024-01-04,B312A73003,FUEL LEVEL,,2024-01-04,-1,0,221,M1-22033.4300004072,SET,1,-4800000,4900300799,IMS_INVT01,,WS. INKA,,,61476,,M1-22033.4300004072
2024-01-04,A16ND0340L-S40,"STEEL PIPE 1""",,2024-01-04,-2,0,221,M1-22041.4300003938,STK,1,-3943000,4900300875,IMS_INVT01,,WS. BAGI,,,61541,,M1-22041.4300003938
2024-01-04,A16ND0340L-S40,"STEEL PIPE 1""",,2024-01-04,2,0,222,M1-22041.4300003938,STK,1,3943000,4900303721,IMS_INVT01,REVISI LPPB,WS. BAGI,,,61541,,M1-22041.4300003938
2024-01-04,D31WG0002,SOLAR,,2024-01-04,-25.00,0,221,M1-22041.4300003938,L,2,-326025,4900300875,IMS_INVT01,,WS. BAGI,,,61541,,M1-22041.4300003938
2024-01-04,D64QF00007-DNP,THINNER DANAGLOSS PU,,2024-01-04,-100.00,0,221,M1-22041.4300003938,L,1,-3600000,4900300776,IMS_INVT01,,FINISHING WS.INK,,,61454,,M1-22041.4300003938
2024-01-04,D67UK01002,MAJUN,,2024-01-04,-100.00,0,221,M1-22041.4300003938,KG,1,-1650000,4900300780,IMS_INVT01,,FINISHING WS.INK,,,61456,,M1-22041.4300003938
2024-01-04,B282A18109,Marking seat number K1,,2024-01-04,-390,0,221,M1-22041.4300003938.1,SET,1,-19500000,4900300891,IMS_INVT01,,WS. BAGI,,,61543,,M1-22041.4300003938.1
2024-01-04,B39BE0603,COVER SCREW,,2024-01-04,-3500,0,221,M1-22041.4300003938.1,PC,1,-1750000,4900300862,IMS_INVT01,,WS. BAGI,,,61519,,M1-22041.4300003938.1
2024-01-04,B41BE1204025,CSK CHD SCREW (JF),,2024-01-04,-2000,0,221,M1-22041.4300003938.1,PC,1,-940089,4900300866,IMS_INVT01,,WS. BAGI,,,61527,,M1-22041.4300003938.1
2024-01-04,B41BE1206016,CSK CHD SCREW (JF),,2024-01-04,-608,0,221,M1-22041.4300003938.1,PC,1,-553736,4900300781,IMS_INVT01,,WS. BAGI,,,61421,,M1-22041.4300003938.1
2024-01-04,B42BE0106020,HEX BOLT,,2024-01-04,-2000,0,221,M1-22041.4300003938.1,PC,2,-1437627,4900300781,IMS_INVT01,,WS. BAGI,,,61421,,M1-22041.4300003938.1
2024-01-04,B44BE0110,PLAIN WASHER,,2024-01-04,-2000,0,221,M1-22041.4300003938.1,PC,3,-820000,4900300781,IMS_INVT01,,WS. BAGI,,,61421,,M1-22041.4300003938.1
2024-01-04,B500K74004,SIGHT GLASS,,2024-01-04,-40,0,221,M1-22041.4300003938.1,PC,4,-178198286,4900300785,IMS_INVT01,,WS. BAGI,,,61360,,M1-22041.4300003938.1
2024-01-04,B51NC01012,BALL VALVE,,2024-01-04,-40,0,221,M1-22041.4300003938.1,PC,7,-11200000,4900300785,IMS_INVT01,,WS. BAGI,,,61360,,M1-22041.4300003938.1
2024-01-04,B51VA3034,STRAINER,,2024-01-04,-40,0,221,M1-22041.4300003938.1,UN,2,-17000000,4900300785,IMS_INVT01,,WS. BAGI,,,61360,,M1-22041.4300003938.1
2024-01-04,B52TH02051,COMPRESSOR,,2024-01-04,-40,0,221,M1-22041.4300003938.1,UN,1,-684000000,4900300785,IMS_INVT01,,WS. BAGI,,,61360,,M1-22041.4300003938.1
2024-01-04,B52TH05030,FILTER DRYER,,2024-01-04,-40,0,221,M1-22041.4300003938.1,UN,6,-11600000,4900300785,IMS_INVT01,,WS. BAGI,,,61360,,M1-22041.4300003938.1
2024-01-04,B52TH06062,CONDENSER FAN,,2024-01-04,-48,0,221,M1-22041.4300003938.1,UN,2,-552000000,4900300783,IMS_INVT01,,WS. BAGI,,,61419,,M1-22041.4300003938.1
2024-01-04,B52TH06062,CONDENSER FAN,,2024-01-04,-8,0,221,M1-22041.4300003938.1,UN,2,-92000000,4900300868,IMS_INVT01,,WS. BAGI,,,61472,,M1-22041.4300003938.1
2024-01-04,B52TH07088,EVAPORATOR FAN,,2024-01-04,-8,0,221,M1-22041.4300003938.1,UN,1,-120000000,4900300868,IMS_INVT01,,WS. BAGI,,,61472,,M1-22041.4300003938.1
2024-01-04,B52TH07088,EVAPORATOR FAN,,2024-01-04,-56,0,221,M1-22041.4300003938.1,UN,1,-840000000,4900300783,IMS_INVT01,,WS. BAGI,,,61419,,M1-22041.4300003938.1
2024-01-04,B52TH21022,THERMAL EXPANSION VALVE,,2024-01-04,-40,0,221,M1-22041.4300003938.1,UN,1,-52000000,4900300784,IMS_INVT01,,WS. BAGI,,,61389,,M1-22041.4300003938.1
2024-01-04,B52TH33912,CHECK VALVE,,2024-01-04,-40,0,221,M1-22041.4300003938.1,PC,5,-11200000,4900300785,IMS_INVT01,,WS. BAGI,,,61360,,M1-22041.4300003938.1
2024-01-04,B52TI543206,Housing Connector,,2024-01-04,-22,0,221,M1-22041.4300003938.1,PC,1,-10237436,4900300782,IMS_INVT01,,WS. INKA,,,61466,,M1-22041.4300003938.1
2024-01-04,B52TP26014,SOLENOID VALVE,,2024-01-04,-40,0,221,M1-22041.4300003938.1,SET,3,-34000000,4900300785,IMS_INVT01,,WS. BAGI,,,61360,,M1-22041.4300003938.1
2024-01-04,D62QE0070#HB,2K PU RAL 9005 JET BLACK GLOSSY + HARDEN,,2024-01-04,-500,0,221,M1-22041.4300003938.1,LTS,1,-83100000,4900300860,IMS_INVT01,,FINISHING WS.INK,,,61455,,M1-22041.4300003938.1
2024-01-04,D64QF0077-DNP#DG,DEGREASER THINNER,,2024-01-04,-100.00,0,221,M1-22041.4300003938.1,L,1,-2930000,4900300779,IMS_INVT01,,FINISHING WS.INK,,,61453,,M1-22041.4300003938.1
2024-01-04,D83MJ0001,PERLENGKAPAN BOX FIRST AID KIT,,2024-01-04,-14,0,221,M1-22041.4300003938.1,SET,1,-5775000,4900300873,IMS_INVT01,,WS. BAGI,,,61538,,M1-22041.4300003938.1
2024-01-04,B282A18209,Marking seat number K3,,2024-01-04,-52,0,221,M1-22041.4300003938.2,SET,1,-2600000,4900300890,IMS_INVT01,,WS. BAGI,,,61544,,M1-22041.4300003938.2
2024-01-04,B50AC20022,CYLINDER LOCK,,2024-01-04,-250,0,221,M1-22041.4300003938.2,PC,1,-5375000,4900300861,IMS_INVT01,,WS. BAGI,,,61520,,M1-22041.4300003938.2
2024-01-04,B51NDPIR100,"UNION (UNION STRAIGHT JOINT 1"")",,2024-01-04,-100,0,221,M1-22041.4300003938.2,PC,1,-8820000,4900300769,IMS_INVT01,,FINISHING WS.INK,,,61457,,M1-22041.4300003938.2
2024-01-04,B51NDPWG100,ELBOW JOINT 1,,2024-01-04,-31,0,221,M1-22041.4300003938.2,PC,2,-1041600,4900300769,IMS_INVT01,,FINISHING WS.INK,,,61457,,M1-22041.4300003938.2
2024-01-04,B51NDQWG100,"TEE JOINT 1""",,2024-01-04,-42,0,221,M1-22041.4300003938.2,PC,3,-2366700,4900300769,IMS_INVT01,,FINISHING WS.INK,,,61457,,M1-22041.4300003938.2
2024-01-04,B51PGPWR100#GL,"ELBOW JOINT 1""",,2024-01-04,-52,0,221,M1-22041.4300003938.2,PC,1,-885372,4900300770,IMS_INVT01,,FINISHING WS.INK,,,61458,,M1-22041.4300003938.2
2024-01-04,B642K74016,COAT HOOK,,2024-01-04,-300,0,221,M1-22041.4300003938.2,PC,1,-30810900,4900300898,IMS_INVT01,,WS. INKA,,,61550,,M1-22041.4300003938.2
2024-01-04,B84QA00041,PEMADAM API,,2024-01-04,-16,0,221,M1-22041.4300003938.2,PC,1,-25520000,4900300880,IMS_INVT01,,WS. BAGI,,,61537,,M1-22041.4300003938.2
2024-01-04,C95LF0013,SAFETY HAMMER (PALU PEMECAH KACA),,2024-01-04,-64,0,221,M1-22041.4300003938.2,PC,2,-3808000,4900300880,IMS_INVT01,,WS. BAGI,,,61537,,M1-22041.4300003938.2
2024-01-04,A16ND0190-020#MR,STEEL PIPE ORNAMEN,,2024-01-04,-6,0,221,M1-22041.4300003938.3,STK,1,-2628000,4900300878,IMS_INVT01,,WS. BAGI,,,61540,,M1-22041.4300003938.3
2024-01-04,B41BE1206016,CSK CHD SCREW (JF),,2024-01-04,-106,0,221,M1-22041.4300003938.5,PC,1,-102078,4900300786,IMS_INVT01,,WS. BAGI,,,61422,,M1-22041.4300003938.5
2024-01-04,D68QH255-206#BCF,SIKAFLEX 255 BLACK FC,,2024-01-04,-20,0,221,M1-23010.9000000213,SAU,1,-2500000,4900300863,IMS_INVT01,,WS. BAGI,,,61521,,M1-23010.9000000213
2024-01-04,B282K72009,Marking seat number Luxury,,2024-01-04,-34,0,221,M1-23011.4300004437,SET,1,-2584000,4900300886,IMS_INVT01,,WS. BAGI,,,61545,,M1-23011.4300004437
2024-01-04,D83MJ0001,PERLENGKAPAN BOX FIRST AID KIT,,2024-01-04,-2,0,221,M1-23011.4300004437,SET,1,-825000,4900300871,IMS_INVT01,,WS. BAGI,,,61539,,M1-23011.4300004437
2024-01-04,B52TK103201,CABLE GLAND,,2024-01-04,-88,0,221,M1-23011.4300004437.2,PC,1,-4845632,4900300870,IMS_INVT01,,WS. BAGI,,,61522,,M1-23011.4300004437.2
2024-01-04,D31WE01055,GLISERINE,,2024-01-04,-5.00,0,221,M9-23002.9000000087,L,1,-220875,4900300775,IMS_INVT01,,WS. INKA,,,61463,,M9-23002.9000000087
2024-01-04,D32WF01004,CARBOXY METHYL CELLULOSE (CMC),,2024-01-04,-5.00,0,221,M9-23002.9000000087,KG,2,-717250,4900300775,IMS_INVT01,,WS. INKA,,,61463,,M9-23002.9000000087
2024-01-05,A10XU0080,ACRYLIC,,2024-01-05,-15.00,0,221,M1-22041.4300003938,SHT,1,-24000000,4900301087,IMS_INVT01,,WS. INKA,,,61613,,M1-22041.4300003938
2024-01-05,B77TR4535601,"LINER 4,5 M",,2024-01-05,-25,0,221,M1-22041.4300003938,PC,1,-8000000,4900300943,IMS_INVT01,,FABRIKASI WS.INK,,,61532,,M1-22041.4300003938
2024-01-05,B77TR454170H02,LINER 3M,,2024-01-05,-50,0,221,M1-22041.4300003938,PC,2,-13500000,4900300943,IMS_INVT01,,FABRIKASI WS.INK,,,61532,,M1-22041.4300003938
2024-01-05,B984167E00,ADAPTOR,,2024-01-05,-50,0,221,M1-22041.4300003938,PC,5,-14500000,4900300943,IMS_INVT01,,FABRIKASI WS.INK,,,61532,,M1-22041.4300003938
2024-01-05,D31WG0001,BENSIN,,2024-01-05,-200.00,0,221,M1-22041.4300003938,L,1,-3560000,4900300950,IMS_INVT01,,WS. BAGI,,,61554,,M1-22041.4300003938
2024-01-05,D52TJ0601,"POWER CABLE 4,5 M",,2024-01-05,-50,0,221,M1-22041.4300003938,PC,4,-175000000,4900300943,IMS_INVT01,,FABRIKASI WS.INK,,,61532,,M1-22041.4300003938
2024-01-05,D52TJ0630,POWER CABLE 3 M,,2024-01-05,-50,0,221,M1-22041.4300003938,PC,3,-106250000,4900300943,IMS_INVT01,,FABRIKASI WS.INK,,,61532,,M1-22041.4300003938
2024-01-05,D99WK0001,KERTAS MASKING,,2024-01-05,-50.00,0,221,M1-22041.4300003938,KG,1,-750000,4900300959,IMS_INVT01,,WS. BAGI,,,61555,,M1-22041.4300003938
2024-01-05,B50AC1400,GRENDEL,,2024-01-05,-24,0,221,M1-22041.4300003938.1,PC,1,-624000,4900300932,IMS_INVT01,,WS. BAGI,,,61573,,M1-22041.4300003938.1
2024-01-05,B50DF2505,EXHAUST FAN,,2024-01-05,-2,0,221,M1-22041.4300003938.1,UN,1,-978000,4900300931,IMS_INVT01,,WS. BAGI,,,61572,,M1-22041.4300003938.1
2024-01-05,C95LF0013,SAFETY HAMMER (PALU PEMECAH KACA),,2024-01-05,-2,0,221,M1-22041.4300003938.1,PC,1,-119000,4900301041,IMS_INVT01,,WS. INKA,,,61578,,M1-22041.4300003938.1
2024-01-05,D31WG0002,SOLAR,,2024-01-05,-75.00,0,221,M1-22041.4300003938.1,L,2,-977028,4900300932,IMS_INVT01,,WS. BAGI,,,61573,,M1-22041.4300003938.1
2024-01-05,D50EB651010AX#WT,STICKER ORACAL WHITE,,2024-01-05,-4,0,221,M1-22041.4300003938.1,ROL,1,-17900000,4900300937,IMS_INVT01,,FINISHING WS.INK,,,61547,,M1-22041.4300003938.1
2024-01-05,D62QE0034#HB,PRIMER SURFACER EP PLUS 534 - 5068 + HAR,,2024-01-05,-800,0,221,M1-22041.4300003938.1,LTS,1,-72880000,4900301045,IMS_INVT01,,FINISHING WS.INK,,,61452,,M1-22041.4300003938.1
2024-01-05,D64QF00007-DNP,THINNER DANAGLOSS PU,,2024-01-05,-100.00,0,221,M1-22041.4300003938.1,L,1,-3600000,4900301030,IMS_INVT01,,WS. BAGI,,,61581,,M1-22041.4300003938.1
2024-01-05,D66UG0310,SINGLE FOAM TAPE (CONTRIBEN) 3M,,2024-01-05,-10,0,221,M1-22041.4300003938.1,ROL,1,-518472,4900300939,IMS_INVT01,,WS. BAGI,,,61565,,M1-22041.4300003938.1
2024-01-05,A10XV1040D16#9001,ACP,,2024-01-05,-30.00,0,221,M1-22041.4300003938.2,SHT,1,-55560000,4900300962,IMS_INVT01,,WS. BAGI,,,61516,,M1-22041.4300003938.2
2024-01-05,BTB1014080009,BRAKE BLOCK HANGER,,2024-01-05,-56,0,221,M1-22041.4300003938.2,PC,1,-67190250,4900300928,IMS_INVT01,,FINISHING WS.INK,,,61399,,M1-22041.4300003938.2
2024-01-05,B732A18308,CABINET JANITOR,,2024-01-05,-2,0,221,M1-22041.4300003938.3,SET,3,-9720000,4900300945,IMS_INVT01,,WS. BAGI,,,61534,,M1-22041.4300003938.3
2024-01-05,B732A18313,PANEL ELECTRIC 1,,2024-01-05,-2,0,221,M1-22041.4300003938.3,SET,1,-12550000,4900300945,IMS_INVT01,,WS. BAGI,,,61534,,M1-22041.4300003938.3
2024-01-05,B732A18315,PANEL ELECTRIC 2,,2024-01-05,-2,0,221,M1-22041.4300003938.3,SET,2,-14670000,4900300945,IMS_INVT01,,WS. BAGI,,,61534,,M1-22041.4300003938.3
2024-01-05,B336A1840101,FUEL LEVEL SENSOR TANGKI ATAS,,2024-01-05,-17,0,221,M1-22041.4300003938.4,PC,1,-32300000,4900300949,IMS_INVT01,,WS. BAGI,,,61542,,M1-22041.4300003938.4
2024-01-05,B336A1840102,FUEL LEVEL SENSOR TANGKI BAWAH,,2024-01-05,-17,0,221,M1-22041.4300003938.4,PC,2,-32300000,4900300949,IMS_INVT01,,WS. BAGI,,,61542,,M1-22041.4300003938.4
2024-01-05,B50AC1212,GRENDEL,,2024-01-05,-280,0,221,M1-22041.4300003938.4,PC,1,-3154545,4900300964,IMS_INVT01,,FINISHING WS.INK,,,61577,,M1-22041.4300003938.4
2024-01-05,B39BE0603,COVER SCREW,,2024-01-05,-900,0,221,M1-23011.4300004437,PC,1,-450000,4900300963,IMS_INVT01,,WS. BAGI,,,61575,,M1-23011.4300004437
2024-01-05,B50CJ02100,AIR COMPRESSOR,,2024-01-05,5,0,222,M1-23011.4300004437,UN,1,11520000,4900300975,IMS_INVT01,,WS. BAGI,,,61574,,M1-23011.4300004437
2024-01-05,B50CJ02100,AIR COMPRESSOR,,2024-01-05,-5,0,221,M1-23011.4300004437,UN,1,-11520000,4900300967,IMS_INVT01,,WS. BAGI,,,61574,,M1-23011.4300004437
2024-01-05,B50CJ02100,AIR COMPRESSOR,,2024-01-05,-5,0,221,M1-23011.4300004437,UN,1,-11520000,4900301025,IMS_INVT01,,WS. BAGI,,,61574,,M1-23011.4300004437
2024-01-05,B732K72007,JANITOR CABINET,,2024-01-05,-4,0,221,M1-23011.4300004437,SET,3,-16880000,4900300946,IMS_INVT01,,WS. BAGI,,,61533,,M1-23011.4300004437
2024-01-05,B732K74008,CABINET MULTIMEDIA PANEL,,2024-01-05,-4,0,221,M1-23011.4300004437,PC,1,-32280000,4900300946,IMS_INVT01,,WS. BAGI,,,61533,,M1-23011.4300004437
2024-01-05,B732K74013,CABINET DISTRIBUTOR PANEL,,2024-01-05,-4,0,221,M1-23011.4300004437,PC,2,-31300000,4900300946,IMS_INVT01,,WS. BAGI,,,61533,,M1-23011.4300004437
2024-01-05,D68QH000-1000,SIKAFLEX ACTIVATOR,,2024-01-05,-8,0,221,M5-23003.7100001690,CAN,1,-7760000,4900300942,IMS_INVT01,,WS. BAGI,,,61566,,M5-23003.7100001690
2024-01-05,D68QH206-1000,SIKAFLEX PRIMER 206 GP,,2024-01-05,-4,0,221,M5-23003.7100001690,CAN,1,-4000000,4900300941,IMS_INVT01,,WS. BAGI,,,61563,,M5-23003.7100001690
2024-01-05,B281I112013,DECAL PT INDICATOR,,2024-01-05,-3,0,221,M9-23002.9000000087,PC,1,-225000,4900300944,IMS_INVT01,,FINISHING WS.INK,,,61517,,M9-23002.9000000087
2024-01-05,D62QE0090#HB,TOP COAT SIGMADUR 540 - RAL 1021 (YELLOW,,2024-01-05,-40,0,221,M9-23002.9000000087,LTS,1,-37945813,4900300934,IMS_INVT01,,FINISHING WS.INK,,,61560,,M9-23002.9000000087
