Material,Plnt,SLoc,S,Valuation,Special stock number,SL,Batch,BUn,Unrestricted,Crcy,Value Unrestricted,Transit/Transf.,Val. in Trans./Tfr,In Quality Insp.,Value in QualInsp.,Restricted-Use,Value Restricted,Blocked,Value BlockedStock,Returns,Value Rets Blocked
B310A18109057,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,28,IDR,683.200,0,0,0,0,0,0,0,0,0,0
B310A18109057,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,24,IDR,585.600,0,0,0,0,0,0,0,0,0,0
B310A1810905701,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,40,IDR,976.000,0,0,0,0,0,0,0,0,0,0
B310A1810905701,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,4,IDR,97.600,0,0,0,0,0,0,0,0,0,0
B310A1810905701,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,92,IDR,2.244.800,0,0,0,0,0,0,0,0,0,0
B310A1810905701,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,8,IDR,195.200,0,0,0,0,0,0,0,0,0,0
B310A18109058,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,2.409.000,0,0,0,0,0,0,0,0,0,0
B310A18109058,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,21,IDR,4.599.000,0,0,0,0,0,0,0,0,0,0
B310A18109058,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,7,IDR,1.533.000,0,0,0,0,0,0,0,0,0,0
B310A18109058,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,1.314.000,0,0,0,0,0,0,0,0,0,0
B310A18109059,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,1.848.000,0,0,0,0,0,0,0,0,0,0
B310A18109059,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,21,IDR,3.528.000,0,0,0,0,0,0,0,0,0,0
B310A18109059,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,7,IDR,1.176.000,0,0,0,0,0,0,0,0,0,0
B310A18109059,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,1.008.000,0,0,0,0,0,0,0,0,0,0
B310A18109061,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,660.000,0,0,0,0,0,0,0,0,0,0
B310A18109061,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,21,IDR,1.260.000,0,0,0,0,0,0,0,0,0,0
B310A18109061,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,7,IDR,420.000,0,0,0,0,0,0,0,0,0,0
B310A18109061,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,360.000,0,0,0,0,0,0,0,0,0,0
B310A1810906101,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,10,IDR,600.000,0,0,0,0,0,0,0,0,0,0
B310A1810906101,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,1,IDR,60.000,0,0,0,0,0,0,0,0,0,0
B310A1810906101,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,23,IDR,1.380.000,0,0,0,0,0,0,0,0,0,0
B310A1810906101,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,2,IDR,120.000,0,0,0,0,0,0,0,0,0,0
B310A18109062,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,18.352.400,0,0,0,0,0,0,0,0,0,0
B310A18109062,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,21,IDR,35.036.400,0,0,0,0,0,0,0,0,0,0
B310A18109062,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,7,IDR,11.678.800,0,0,0,0,0,0,0,0,0,0
B310A18109062,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,10.010.400,0,0,0,0,0,0,0,0,0,0
B310A1810906201,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,10,IDR,11.900.000,0,0,0,0,0,0,0,0,0,0
B310A1810906201,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,1,IDR,1.190.000,0,0,0,0,0,0,0,0,0,0
B310A1810906201,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,23,IDR,27.370.000,0,0,0,0,0,0,0,0,0,0
B310A1810906201,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,2,IDR,2.380.000,0,0,0,0,0,0,0,0,0,0
B310A18109063,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,19.592.100,0,0,0,0,0,0,0,0,0,0
B310A18109063,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,21,IDR,37.403.100,0,0,0,0,0,0,0,0,0,0
B310A18109063,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,7,IDR,12.467.700,0,0,0,0,0,0,0,0,0,0
B310A18109063,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,10.686.600,0,0,0,0,0,0,0,0,0,0
B310A1810906301,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,10,IDR,11.210.000,0,0,0,0,0,0,0,0,0,0
B310A1810906301,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,1,IDR,1.121.000,0,0,0,0,0,0,0,0,0,0
B310A1810906301,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,23,IDR,25.783.000,0,0,0,0,0,0,0,0,0,0
B310A1810906301,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,2,IDR,2.242.000,0,0,0,0,0,0,0,0,0,0
B310A18109064,2301,IS01,Q,M,M1-23011.4300004437,,,PC,22,IDR,2.789.600,0,0,0,0,0,0,0,0,0,0
B310A18109064,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,42,IDR,5.325.600,0,0,0,0,0,0,0,0,0,0
B310A18109064,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,14,IDR,1.775.200,0,0,0,0,0,0,0,0,0,0
B310A18109064,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,12,IDR,1.521.600,0,0,0,0,0,0,0,0,0,0
B310A18109065,2301,IS01,Q,M,M1-23011.4300004437,,,PC,22,IDR,1.342.000,0,0,0,0,0,0,0,0,0,0
B310A18109065,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,42,IDR,2.562.000,0,0,0,0,0,0,0,0,0,0
B310A18109065,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,14,IDR,854.000,0,0,0,0,0,0,0,0,0,0
B310A18109065,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,12,IDR,732.000,0,0,0,0,0,0,0,0,0,0
B310A18109068,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,1.052.700,0,0,0,0,0,0,0,0,0,0
B310A18109068,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,23,IDR,2.201.100,0,0,0,0,0,0,0,0,0,0
B310A18109068,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,10,IDR,957.000,0,0,0,0,0,0,0,0,0,0
B310A18109068,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,574.200,0,0,0,0,0,0,0,0,0,0
B310A1810906801,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,10,IDR,957.000,0,0,0,0,0,0,0,0,0,0
B310A1810906801,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,1,IDR,95.700,0,0,0,0,0,0,0,0,0,0
B310A1810906801,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,23,IDR,2.201.100,0,0,0,0,0,0,0,0,0,0
B310A1810906801,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,2,IDR,191.400,0,0,0,0,0,0,0,0,0,0
B310A18109071,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,649.000,0,0,0,0,0,0,0,0,0,0
B310A18109071,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,21,IDR,1.239.000,0,0,0,0,0,0,0,0,0,0
B310A18109071,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,7,IDR,413.000,0,0,0,0,0,0,0,0,0,0
B310A18109071,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,354.000,0,0,0,0,0,0,0,0,0,0
B310A1810907101,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,10,IDR,600.000,0,0,0,0,0,0,0,0,0,0
B310A1810907101,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,1,IDR,60.000,0,0,0,0,0,0,0,0,0,0
B310A1810907101,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,23,IDR,1.380.000,0,0,0,0,0,0,0,0,0,0
B310A1810907101,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,2,IDR,120.000,0,0,0,0,0,0,0,0,0,0
B310A18109072,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,774.400,0,0,0,0,0,0,0,0,0,0
B310A18109072,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,21,IDR,1.478.400,0,0,0,0,0,0,0,0,0,0
B310A18109072,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,7,IDR,492.800,0,0,0,0,0,0,0,0,0,0
B310A18109072,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,422.400,0,0,0,0,0,0,0,0,0,0
B310A1810907201,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,10,IDR,720.000,0,0,0,0,0,0,0,0,0,0
B310A1810907201,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,1,IDR,72.000,0,0,0,0,0,0,0,0,0,0
B310A1810907201,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,23,IDR,1.656.000,0,0,0,0,0,0,0,0,0,0
B310A1810907201,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,2,IDR,144.000,0,0,0,0,0,0,0,0,0,0
B310A18109074,2301,IS01,Q,M,M1-23011.4300004437,,,PC,44,IDR,1.522.400,0,0,0,0,0,0,0,0,0,0
B310A18109074,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,84,IDR,2.906.400,0,0,0,0,0,0,0,0,0,0
B310A18109074,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,28,IDR,968.800,0,0,0,0,0,0,0,0,0,0
B310A18109074,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,24,IDR,830.400,0,0,0,0,0,0,0,0,0,0
B310A1810907401,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,40,IDR,1.384.000,0,0,0,0,0,0,0,0,0,0
B310A1810907401,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,4,IDR,138.400,0,0,0,0,0,0,0,0,0,0
B310A1810907401,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,92,IDR,3.183.200,0,0,0,0,0,0,0,0,0,0
B310A1810907401,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,8,IDR,276.800,0,0,0,0,0,0,0,0,0,0
B310A18109075,2301,IS01,Q,M,M1-23011.4300004437,,,PC,132,IDR,838.200,0,0,0,0,0,0,0,0,0,0
B310A18109075,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,252,IDR,1.600.200,0,0,0,0,0,0,0,0,0,0
B310A18109075,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,84,IDR,533.400,0,0,0,0,0,0,0,0,0,0
B310A18109075,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,72,IDR,457.200,0,0,0,0,0,0,0,0,0,0
B310A1810907501,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,120,IDR,762.000,0,0,0,0,0,0,0,0,0,0
B310A1810907501,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,12,IDR,76.200,0,0,0,0,0,0,0,0,0,0
B310A1810907501,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,276,IDR,1.752.600,0,0,0,0,0,0,0,0,0,0
B310A1810907501,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,24,IDR,152.400,0,0,0,0,0,0,0,0,0,0
B310A18109076,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,517.000,0,0,0,0,0,0,0,0,0,0
B310A18109076,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,21,IDR,987.000,0,0,0,0,0,0,0,0,0,0
B310A18109076,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,7,IDR,329.000,0,0,0,0,0,0,0,0,0,0
B310A18109076,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,282.000,0,0,0,0,0,0,0,0,0,0
B310A1810907601,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,10,IDR,480.000,0,0,0,0,0,0,0,0,0,0
B310A1810907601,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,1,IDR,48.000,0,0,0,0,0,0,0,0,0,0
B310A1810907601,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,23,IDR,1.104.000,0,0,0,0,0,0,0,0,0,0
B310A1810907601,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,2,IDR,96.000,0,0,0,0,0,0,0,0,0,0
B310A18109077,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,360.800,0,0,0,0,0,0,0,0,0,0
B310A18109077,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,21,IDR,688.800,0,0,0,0,0,0,0,0,0,0
B310A18109077,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,7,IDR,229.600,0,0,0,0,0,0,0,0,0,0
B310A18109077,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,196.800,0,0,0,0,0,0,0,0,0,0
B310A18109078,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,360.800,0,0,0,0,0,0,0,0,0,0
B310A18109078,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,21,IDR,688.800,0,0,0,0,0,0,0,0,0,0
B310A18109078,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,7,IDR,229.600,0,0,0,0,0,0,0,0,0,0
B310A18109078,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,196.800,0,0,0,0,0,0,0,0,0,0
B310A18109079,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,432.300,0,0,0,0,0,0,0,0,0,0
B310A18109079,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,21,IDR,825.300,0,0,0,0,0,0,0,0,0,0
B310A18109079,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,7,IDR,275.100,0,0,0,0,0,0,0,0,0,0
B310A18109079,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,235.800,0,0,0,0,0,0,0,0,0,0
B310A18109080,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,381.700,0,0,0,0,0,0,0,0,0,0
B310A18109080,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,31,IDR,1.075.700,0,0,0,0,0,0,0,0,0,0
B310A18109080,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,16,IDR,555.200,0,0,0,0,0,0,0,0,0,0
B310A18109080,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,208.200,0,0,0,0,0,0,0,0,0,0
B310A18109081,2301,IS01,Q,M,M1-23011.4300004437,,,PC,22,IDR,451.000,0,0,0,0,0,0,0,0,0,0
B310A18109081,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,62,IDR,1.271.000,0,0,0,0,0,0,0,0,0,0
B310A18109081,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,32,IDR,656.000,0,0,0,0,0,0,0,0,0,0
B310A18109081,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,12,IDR,246.000,0,0,0,0,0,0,0,0,0,0
B310A1810908101,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,20,IDR,410.000,0,0,0,0,0,0,0,0,0,0
B310A1810908101,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,2,IDR,41.000,0,0,0,0,0,0,0,0,0,0
B310A1810908101,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,46,IDR,943.000,0,0,0,0,0,0,0,0,0,0
B310A1810908101,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,4,IDR,82.000,0,0,0,0,0,0,0,0,0,0
B310A18109082,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,597.300,0,0,0,0,0,0,0,0,0,0
B310A18109082,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,31,IDR,1.683.300,0,0,0,0,0,0,0,0,0,0
B310A18109082,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,16,IDR,868.800,0,0,0,0,0,0,0,0,0,0
B310A18109082,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,325.800,0,0,0,0,0,0,0,0,0,0
B310A1810908201,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,10,IDR,543.000,0,0,0,0,0,0,0,0,0,0
B310A1810908201,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,1,IDR,54.300,0,0,0,0,0,0,0,0,0,0
B310A1810908201,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,23,IDR,1.248.900,0,0,0,0,0,0,0,0,0,0
B310A1810908201,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,2,IDR,108.600,0,0,0,0,0,0,0,0,0,0
B310A18109083,2301,IS01,Q,M,M1-23011.4300004437,,,PC,22,IDR,451.000,0,0,0,0,0,0,0,0,0,0
B310A18109083,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,62,IDR,1.271.000,0,0,0,0,0,0,0,0,0,0
B310A18109083,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,32,IDR,656.000,0,0,0,0,0,0,0,0,0,0
B310A18109083,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,12,IDR,246.000,0,0,0,0,0,0,0,0,0,0
B310A1810908301,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,20,IDR,410.000,0,0,0,0,0,0,0,0,0,0
B310A1810908301,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,2,IDR,41.000,0,0,0,0,0,0,0,0,0,0
B310A1810908301,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,46,IDR,943.000,0,0,0,0,0,0,0,0,0,0
B310A1810908301,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,4,IDR,82.000,0,0,0,0,0,0,0,0,0,0
B310A18109084,2301,IS01,Q,M,M1-23011.4300004437,,,PC,22,IDR,451.000,0,0,0,0,0,0,0,0,0,0
B310A18109084,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,62,IDR,1.271.000,0,0,0,0,0,0,0,0,0,0
B310A18109084,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,32,IDR,656.000,0,0,0,0,0,0,0,0,0,0
B310A18109084,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,12,IDR,246.000,0,0,0,0,0,0,0,0,0,0
B310A1810908401,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,20,IDR,410.000,0,0,0,0,0,0,0,0,0,0
B310A1810908401,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,2,IDR,41.000,0,0,0,0,0,0,0,0,0,0
B310A1810908401,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,46,IDR,943.000,0,0,0,0,0,0,0,0,0,0
B310A1810908401,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,4,IDR,82.000,0,0,0,0,0,0,0,0,0,0
B310A18109085,2301,IS01,Q,M,M1-23011.4300004437,,,PC,22,IDR,286.000,0,0,0,0,0,0,0,0,0,0
B310A18109085,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,62,IDR,806.000,0,0,0,0,0,0,0,0,0,0
B310A18109085,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,32,IDR,416.000,0,0,0,0,0,0,0,0,0,0
B310A18109085,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,12,IDR,156.000,0,0,0,0,0,0,0,0,0,0
B310A18109086,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,753.500,0,0,0,0,0,0,0,0,0,0
B310A18109086,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,31,IDR,2.123.500,0,0,0,0,0,0,0,0,0,0
B310A18109086,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,16,IDR,1.096.000,0,0,0,0,0,0,0,0,0,0
B310A18109086,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,411.000,0,0,0,0,0,0,0,0,0,0
B310A18109087,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,567.600,0,0,0,0,0,0,0,0,0,0
B310A18109087,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,31,IDR,1.599.600,0,0,0,0,0,0,0,0,0,0
B310A18109087,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,16,IDR,825.600,0,0,0,0,0,0,0,0,0,0
B310A18109087,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,309.600,0,0,0,0,0,0,0,0,0,0
B310A1810908701,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,10,IDR,516.000,0,0,0,0,0,0,0,0,0,0
B310A1810908701,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,1,IDR,51.600,0,0,0,0,0,0,0,0,0,0
B310A1810908701,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,23,IDR,1.186.800,0,0,0,0,0,0,0,0,0,0
B310A1810908701,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,2,IDR,103.200,0,0,0,0,0,0,0,0,0,0
B310A18109088,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,608.300,0,0,0,0,0,0,0,0,0,0
B310A18109088,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,31,IDR,1.714.300,0,0,0,0,0,0,0,0,0,0
B310A18109088,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,16,IDR,884.800,0,0,0,0,0,0,0,0,0,0
B310A18109088,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,331.800,0,0,0,0,0,0,0,0,0,0
B310A1810908801,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,10,IDR,553.000,0,0,0,0,0,0,0,0,0,0
B310A1810908801,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,1,IDR,55.300,0,0,0,0,0,0,0,0,0,0
B310A1810908801,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,23,IDR,1.271.900,0,0,0,0,0,0,0,0,0,0
B310A1810908801,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,2,IDR,110.600,0,0,0,0,0,0,0,0,0,0
B310A18109089,2301,IS01,Q,M,M1-23011.4300004437,,,PC,66,IDR,990.000,0,0,0,0,0,0,0,0,0,0
B310A18109089,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,186,IDR,2.790.000,0,0,0,0,0,0,0,0,0,0
B310A18109089,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,96,IDR,1.440.000,0,0,0,0,0,0,0,0,0,0
B310A18109089,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,36,IDR,540.000,0,0,0,0,0,0,0,0,0,0
B310A1810908901,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,60,IDR,900.000,0,0,0,0,0,0,0,0,0,0
B310A1810908901,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,6,IDR,90.000,0,0,0,0,0,0,0,0,0,0
B310A1810908901,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,138,IDR,2.070.000,0,0,0,0,0,0,0,0,0,0
B310A1810908901,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,12,IDR,180.000,0,0,0,0,0,0,0,0,0,0
B310A18109090,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,1.551.000,0,0,0,0,0,0,0,0,0,0
B310A18109090,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,31,IDR,4.371.000,0,0,0,0,0,0,0,0,0,0
B310A18109090,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,16,IDR,2.256.000,0,0,0,0,0,0,0,0,0,0
B310A18109090,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,846.000,0,0,0,0,0,0,0,0,0,0
B310A18109091,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,1.859.000,0,0,0,0,0,0,0,0,0,0
B310A18109091,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,31,IDR,5.239.000,0,0,0,0,0,0,0,0,0,0
B310A18109091,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,16,IDR,2.704.000,0,0,0,0,0,0,0,0,0,0
B310A18109091,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,1.014.000,0,0,0,0,0,0,0,0,0,0
B310A1810909101,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,10,IDR,1.690.000,0,0,0,0,0,0,0,0,0,0
B310A1810909101,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,1,IDR,169.000,0,0,0,0,0,0,0,0,0,0
B310A1810909101,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,23,IDR,3.887.000,0,0,0,0,0,0,0,0,0,0
B310A1810909101,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,2,IDR,338.000,0,0,0,0,0,0,0,0,0,0
B310A18109092,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,858.000,0,0,0,0,0,0,0,0,0,0
B310A18109092,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,31,IDR,2.418.000,0,0,0,0,0,0,0,0,0,0
B310A18109092,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,16,IDR,1.248.000,0,0,0,0,0,0,0,0,0,0
B310A18109092,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,468.000,0,0,0,0,0,0,0,0,0,0
B310A1810909201,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,10,IDR,780.000,0,0,0,0,0,0,0,0,0,0
B310A1810909201,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,1,IDR,78.000,0,0,0,0,0,0,0,0,0,0
B310A1810909201,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,23,IDR,1.794.000,0,0,0,0,0,0,0,0,0,0
B310A1810909201,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,2,IDR,156.000,0,0,0,0,0,0,0,0,0,0
B310A18109093,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,858.000,0,0,0,0,0,0,0,0,0,0
B310A18109093,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,31,IDR,2.418.000,0,0,0,0,0,0,0,0,0,0
B310A18109093,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,16,IDR,1.248.000,0,0,0,0,0,0,0,0,0,0
B310A18109093,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,468.000,0,0,0,0,0,0,0,0,0,0
B310A1810909301,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,10,IDR,780.000,0,0,0,0,0,0,0,0,0,0
B310A1810909301,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,1,IDR,78.000,0,0,0,0,0,0,0,0,0,0
B310A1810909301,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,23,IDR,1.794.000,0,0,0,0,0,0,0,0,0,0
B310A1810909301,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,2,IDR,156.000,0,0,0,0,0,0,0,0,0,0
B310A18109094,2301,IS01,Q,M,M1-23011.4300004437,,,PC,11,IDR,411.400,0,0,0,0,0,0,0,0,0,0
B310A18109094,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,31,IDR,1.159.400,0,0,0,0,0,0,0,0,0,0
