PROJECT DEF,WBS_element,Sales_Document,SO DATE,CUSTOMER PO NUMBER,Sold-to_party,MATERIAL CODE,MATERIAL NAME,NO,QTY SO,UOM,UNIT PRICE SO,TOTAL PRICE SO,DELIVER QTY,UOM.1,UNIT PRICE DO,DELIVERED,TO BE DELIVER QTY,INVOICED QTY,UOM.2,UNIT PRICE INVOICE,TOTAL PRICE BILLING,TO BE INVOICED,PO date,Req.dlv.dt,Duration (in days),Status,Persen
M9-23004,M9-23004.9000000317,1200000276,2023-11-20,PON/GMB/1123/00043,20047,FGB566A0059A,ABS 059A Jeruk Abu,130,16,PC,2560000.0,40960000.0,0,,2560000.0,0.0,16,0,,2560000.0,0.0,0,20.11.2023,08.12.2023,18,On Progress,0.0
M9-23004,M9-23004.9000000317,1200000276,2023-11-20,PON/GMB/1123/00043,20047,FGB566A0059B,ABS 059B Jeruk Abu,140,24,PC,2690400.0,64569600.0,0,,2690400.0,0.0,24,0,,2690400.0,0.0,0,20.11.2023,08.12.2023,18,On Progress,0.0
M9-23004,M9-23004.9000000317,1200000276,2023-11-20,PON/GMB/1123/00043,20047,FGB566A0090,ABS 090 Jeruk Abu,150,8,PC,3000000.0,24000000.0,0,,3000000.0,0.0,8,0,,3000000.0,0.0,0,20.11.2023,08.12.2023,18,On Progress,0.0
M9-23004,M9-23004.9000000317,1200000276,2023-11-20,PON/GMB/1123/00043,20047,FGB566A0091,ABS 091 JERUK ABU + SAMBUNGAN,160,8,PC,4154000.0,33232000.0,0,,4154000.0,0.0,8,0,,4154000.0,0.0,0,20.11.2023,08.12.2023,18,On Progress,0.0
M9-23004,M9-23004.9000000317,1200000276,2023-11-20,PON/GMB/1123/00043,20047,FGB566A0092,ABS 092 JERUK ABU + SAMBUNGAN,170,8,PC,4154000.0,33232000.0,0,,4154000.0,0.0,8,0,,4154000.0,0.0,0,20.11.2023,08.12.2023,18,On Progress,0.0
M9-23004,M9-23004.9000000317,1200000276,2023-11-20,PON/GMB/1123/00043,20047,FGB566A0093,ABS 093 JERUK ABU,180,8,PC,5958000.0,47664000.0,0,,5958000.0,0.0,8,0,,5958000.0,0.0,0,20.11.2023,08.12.2023,18,On Progress,0.0
M9-23004,M9-23004.9000000317,1200000276,2023-11-20,PON/GMB/1123/00043,20047,FGB566A0094,ABS 094 JERUK ABU,190,8,PC,5930000.0,47440000.0,0,,5930000.0,0.0,8,0,,5930000.0,0.0,0,20.11.2023,08.12.2023,18,On Progress,0.0
M9-23004,M9-23004.9000000317,1200000276,2023-11-20,PON/GMB/1123/00043,20047,FGB566A0095,ABS 095 JERUK ABU,200,8,PC,1618000.0,12944000.0,0,,1618000.0,0.0,8,0,,1618000.0,0.0,0,20.11.2023,08.12.2023,18,On Progress,0.0
M9-23004,M9-23004.9000000317,1200000276,2023-11-20,PON/GMB/1123/00043,20047,FGB566A0096,ABS 096 JERUK ABU,210,8,PC,1676000.0,13408000.0,0,,1676000.0,0.0,8,0,,1676000.0,0.0,0,20.11.2023,08.12.2023,18,On Progress,0.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50CA1104,Floor drain trap,150,594,SET,306159480.0,181858731120.0,0,,306159480.0,0.0,594,0,,306159480.0,0.0,0,04.09.2023,30.04.2026,969,On Progress,0.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50BA00031,Double Seat,290,7164,SET,7164.0,51322896.0,0,,7164.0,0.0,7164,0,,7164.0,0.0,0,04.09.2023,30.04.2026,969,On Progress,0.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50AC0123,Pintu ruang kru,890,2,SET,17357480.0,34714960.0,0,,17357480.0,0.0,2,0,,17357480.0,0.0,0,04.09.2023,30.04.2026,969,On Progress,0.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50CA1104,Floor drain trap,1140,398,SET,205137160.0,81644589680.0,0,,205137160.0,0.0,398,0,,205137160.0,0.0,0,04.09.2023,30.04.2026,969,On Progress,0.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50AB1501P01,Side wall interior,1500,4,SET,193748400.0,774993600.0,0,,193748400.0,0.0,4,0,,193748400.0,0.0,0,04.09.2023,30.04.2026,969,On Progress,0.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50AB1501P06,Endwall P2,1510,4,SET,37197324.0,148789296.0,0,,37197324.0,0.0,4,0,,37197324.0,0.0,0,04.09.2023,30.04.2026,969,On Progress,0.0
M9-23004,M9-23004.9000000341,1200000289,2024-02-01,PON/GMB/1123/00078,20047,FGB566A0067,ABS 067 Jeruk Abu,10,5,PC,2375000.0,11875000.0,0,,2375000.0,0.0,5,0,,2375000.0,0.0,0,29.11.2023,11.12.2023,12,On Progress,0.0
M1-23011,M1-23011.4300004437,1200000292,2024-02-26,4300004437,140000,FGC79VA0003,STOP BLOCK,240,44,PC,24927760.0,1096821440.0,0,,24927760.0,0.0,44,0,,24927760.0,0.0,0,18.10.2023,16.02.2024,121,On Progress,0.0
M1-23011,M1-23011.4300004437,1200000292,2024-02-26,4300004437,140000,FGB50DI2013P05,Panel MCCB,320,11,SET,110000000.0,1210000000.0,0,,110000000.0,0.0,11,0,,110000000.0,0.0,0,18.10.2023,16.02.2024,121,On Progress,0.0
M1-23002,M1-23002.4500010705,1200000298,2024-04-29,4500010705,140000,FGA11DJ0060E10,STEEL PLATE,10,1,SHT,14296800.0,14296800.0,0,,14296800.0,0.0,1,0,,14296800.0,0.0,0,22.03.2024,30.04.2024,39,On Progress,0.0
M1-23002,M1-23002.4500010705,1200000298,2024-04-29,4500010705,140000,FGA11ST0200H16,STEEL PLATE,60,2,SHT,63187200.0,126374400.0,0,,63187200.0,0.0,2,0,,63187200.0,0.0,0,22.03.2024,30.04.2024,39,On Progress,0.0
M1-22001,M1-22001.4500010749,1200000300,2024-05-10,4500010749,140000,FGB532U03005,SHORT COUPLER BOX (RIGHT VERSION),10,2,PC,35090000.0,70180000.0,0,,35090000.0,0.0,2,0,,35090000.0,0.0,0,01.04.2024,05.07.2024,95,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB42DA0804,BOLT HEX (BO) SUS 304,10,10,PC,30000.0,300000.0,0,,30000.0,0.0,10,0,,30000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB42DA1005,BOLT HEX SUS 304,20,10,PC,59000.0,590000.0,0,,59000.0,0.0,10,0,,59000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB42DA12065,BOLT HEX SUS 304,30,10,PC,139000.0,1390000.0,0,,139000.0,0.0,10,0,,139000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB42DA1690,BOLT HEX SUS 304,40,10,PC,270000.0,2700000.0,0,,270000.0,0.0,10,0,,270000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB42EJ12175,BOLT_HEX_M12xP1.75x175_10T,50,10,PC,450000.0,4500000.0,0,,450000.0,0.0,10,0,,450000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB43KA0214,NUT (TYPE-2),60,10,PC,46000.0,460000.0,0,,46000.0,0.0,10,0,,46000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB43KA0216,NUT (TYPE-2),70,10,PC,62000.0,620000.0,0,,62000.0,0.0,10,0,,62000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB43KA0020,NUT HEX GALV.,80,20,PC,180000.0,3600000.0,0,,180000.0,0.0,20,0,,180000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB42DC1090,BOLT_HEX_M10XP1.5X90_SUS,90,10,PC,156000.0,1560000.0,0,,156000.0,0.0,10,0,,156000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB42DC1655,BOLT_HEX_M16XP2X55_SUS,100,10,PC,190000.0,1900000.0,0,,190000.0,0.0,10,0,,190000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB42DC1050,BOLT_HEX_SUS,110,10,PC,59000.0,590000.0,0,,59000.0,0.0,10,0,,59000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB42EA3090,BOLT HEX 8T,120,20,PC,1614000.0,32280000.0,0,,1614000.0,0.0,20,0,,1614000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB42DA14140,BOLT_HEX_JIS B1180,130,10,PC,743000.0,7430000.0,0,,743000.0,0.0,10,0,,743000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
0,0,1200000301,2024-05-13,4500010853,140000,FGB42CF2012,BOLT HEX + NUT 4T,140,20,PC,610000.0,12200000.0,0,,610000.0,0.0,20,0,,610000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB43KA3035,NUT_HEX_M30XP3.5_4T,150,10,PC,639000.0,6390000.0,0,,639000.0,0.0,10,0,,639000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB42CH2015,DYNA BOLT M20 X 150 MM,160,10,PC,362000.0,3620000.0,0,,362000.0,0.0,10,0,,362000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB42FH1615,DYNA BOLT,170,10,PC,173000.0,1730000.0,0,,173000.0,0.0,10,0,,173000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB43KD3003,NUT_HEX_M30x3.5_4T,180,20,PC,1840000.0,36800000.0,0,,1840000.0,0.0,20,0,,1840000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB43KA3003,NUT_HEX_M30x3.5_4T,190,20,PC,1860000.0,37200000.0,0,,1860000.0,0.0,20,0,,1860000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB41BZ1040,SOCKET HEAD BOLT M 10 X 40,200,10,PC,70000.0,700000.0,0,,70000.0,0.0,10,0,,70000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB42EA3015,BOLT HEX + NUT + SW + PW,210,20,PC,13200000.0,264000000.0,0,,13200000.0,0.0,20,0,,13200000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB41BZ0516,HEXAGON SOCKET HEAD,220,20,PC,174000.0,3480000.0,0,,174000.0,0.0,20,0,,174000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M1-24001,M1-24001.4500010853,1200000301,2024-05-13,4500010853,140000,FGB42EA2414,BOLT HEX + NUT,230,10,SET,3870000.0,38700000.0,0,,3870000.0,0.0,10,0,,3870000.0,0.0,0,29.04.2024,28.06.2024,60,On Progress,0.0
M5-23003,M5-23003.7100001690,1200000306,2024-06-07,7100001690,140011,FGB22B72OM00201XXA,DAUN PINTU PARTISI A,10,12,SET,120000000.0,1440000000.0,0,,120000000.0,0.0,12,0,,120000000.0,0.0,0,28.12.2023,03.05.2024,127,On Progress,0.0
M5-23003,M5-23003.7100001690,1200000306,2024-06-07,7100001690,140011,FGB22B72OM00202XXA,DAUN PINTU PARTISI B,20,12,SET,120000000.0,1440000000.0,0,,120000000.0,0.0,12,0,,120000000.0,0.0,0,28.12.2023,03.05.2024,127,On Progress,0.0
0,0,1200000306,2024-06-07,7100001690,140011,FGB22B72OM00203XXA,DAUN PINTU PARTISI C,30,1,SET,8200000.0,8200000.0,0,,8200000.0,0.0,1,0,,8200000.0,0.0,0,28.12.2023,03.05.2024,127,On Progress,0.0
M5-23003,M5-23003.7100001690,1200000306,2024-06-07,7100001690,140011,FGB22B72OM00204XXA,DAUN PINTU PARTISI D,40,1,SET,8200000.0,8200000.0,0,,8200000.0,0.0,1,0,,8200000.0,0.0,0,28.12.2023,03.05.2024,127,On Progress,0.0
M5-23003,M5-23003.7100001690,1200000306,2024-06-07,7100001690,140011,FGB22B72OM00101XXA,DAUN PINTU ENTRANCE (R),50,25,SET,250000000.0,6250000000.0,0,,250000000.0,0.0,25,0,,250000000.0,0.0,0,28.12.2023,03.05.2024,127,On Progress,0.0
M5-23003,M5-23003.7100001690,1200000306,2024-06-07,7100001690,140011,FGB22B72OM00102XXA,DAUN PINTU ENTRANCE (L),60,22,SET,220000000.0,4840000000.0,0,,220000000.0,0.0,22,0,,220000000.0,0.0,0,28.12.2023,03.05.2024,127,On Progress,0.0
M1-23002,M1-23002.4500011040,1200000309,2024-06-10,4500011040,140000,FGB43KS0407,NUT_HEX_WELD_DIN929,150,40,PC,35640.0,1425600.0,0,,35640.0,0.0,40,0,,35640.0,0.0,0,06.06.2024,12.07.2024,36,On Progress,0.0
M1-23002,M1-23002.4500011040,1200000309,2024-06-10,4500011040,140000,FGB43KS0508,NUT_HEX_WELD_DIN929,160,60,PC,58320.00000000001,3499200.0,0,,58320.00000000001,0.0,60,0,,58320.00000000001,0.0,0,06.06.2024,12.07.2024,36,On Progress,0.0
M1-23002,M1-23002.4500011040,1200000309,2024-06-10,4500011040,140000,FGB43KC1015,NUT_HEX,200,40,PC,55079.99999999999,2203200.0,0,,55079.99999999999,0.0,40,0,,55079.99999999999,0.0,0,06.06.2024,12.07.2024,36,On Progress,0.0
M1-23002,M1-23002.4500011040,1200000309,2024-06-10,4500011040,140000,FGB43KS1621,NUT_HEX_AS1112-1980,210,480,PC,2370240.0,1137715200.0,0,,2370240.0,0.0,480,0,,2370240.0,0.0,0,06.06.2024,12.07.2024,36,On Progress,0.0
M1-23002,M1-23002.4500011040,1200000309,2024-06-10,4500011040,140000,FGB42EI0516,SOCKET_HEAD_CSK_SCREW,300,120,PC,262320.0,31478400.0,0,,262320.0,0.0,120,0,,262320.0,0.0,0,06.06.2024,12.07.2024,36,On Progress,0.0
M1-23002,M1-23002.4500011040,1200000309,2024-06-10,4500011040,140000,FGB42EI0520,SOCKET_HEAD_CSK_SCREW,310,160,PC,388640.0,62182400.0,0,,388640.0,0.0,160,0,,388640.0,0.0,0,06.06.2024,12.07.2024,36,On Progress,0.0
M3-24001,M3-24001.9000000336,1200000313,2024-07-19,POIMST/0524/00021,140002,FGB762A17005,Folding Seat,20,18,PC,49500000.0,891000000.0,0,,49500000.0,0.0,18,0,,49500000.0,0.0,0,21.05.2024,21.10.2024,153,On Progress,0.0
M0-22001,M0-22001.9000000006,1200000315,2024-07-24,001/PO.SLM/V/2024,30204,21.0-M41001,MODUL PERTASHOP,10,1,UN,230900901.0,230900901.0,0,,230900901.0,0.0,1,0,,230900901.0,0.0,0,31.05.2024,31.07.2024,61,On Progress,0.0
M1-22041,M1-22041.4500011524,1200000318,2024-08-20,4500011524,140000,FGB50AG0702P01,Large Fix Window,10,1,SET,8164000.0,8164000.0,0,,8164000.0,0.0,1,0,,8164000.0,0.0,0,13.08.2024,13.11.2024,92,On Progress,0.0
M1-24004,M1-24004.4500011476,1200000319,2024-08-28,4500011476,140000,FGB52TK0507,Speed Sensor,10,1,PC,7100000.0,7100000.0,0,,7100000.0,0.0,1,0,,7100000.0,0.0,0,05.08.2024,05.11.2024,92,On Progress,0.0
M1-24004,M1-24004.4500011476,1200000319,2024-08-28,4500011476,140000,FGB52TB5090,Pressure Sensor,20,1,PC,5052000.0,5052000.0,0,,5052000.0,0.0,1,0,,5052000.0,0.0,0,05.08.2024,05.11.2024,92,On Progress,0.0
M1-22014,M1-22014.4500011508,1200000321,2024-09-04,4500011508,140000,FGB665H22006,OPENABLE WINDOW TOP GLASS,10,1,PC,5250000.0,5250000.0,0,,5250000.0,0.0,1,0,,5250000.0,0.0,0,09.08.2024,23.12.2024,136,On Progress,0.0
M1-22014,M1-22014.4500011508,1200000321,2024-09-04,4500011508,140000,FGB665H22007,OPENABLE WINDOW BOTTOM GLASS,20,1,PC,8100000.0,8100000.0,0,,8100000.0,0.0,1,0,,8100000.0,0.0,0,09.08.2024,23.12.2024,136,On Progress,0.0
M1-22014,M1-22014.4500011508,1200000321,2024-09-04,4500011508,140000,FGB664H22005,FIX WINDOW GLASS,30,1,PC,5200000.0,5200000.0,0,,5200000.0,0.0,1,0,,5200000.0,0.0,0,09.08.2024,23.12.2024,136,On Progress,0.0
M1-22014,M1-22014.4500011508,1200000321,2024-09-04,4500011508,140000,FGB557H22005,FRONT WINDSHIELD,40,4,PC,65172000.0,260688000.0,0,,65172000.0,0.0,4,0,,65172000.0,0.0,0,09.08.2024,23.12.2024,136,On Progress,0.0
M1-23003,M1-23003.4500011761,1200000329,2024-10-01,4500011761,140000,FGB50AC0145,DOOR LEAF,10,96,SET,1843200000.0,176947200000.0,0,,1843200000.0,0.0,96,0,,1843200000.0,0.0,0,12.09.2024,01.10.2024,19,On Progress,0.0
M1-23003,M1-23003.4500011761,1200000329,2024-10-01,4500011761,140000,FGB50AC0145,DOOR LEAF,20,384,SET,7372800000.0,2831155200000.0,0,,7372800000.0,0.0,384,0,,7372800000.0,0.0,0,12.09.2024,01.10.2024,19,On Progress,0.0
M1-23003,M1-23003.4500011761,1200000329,2024-10-01,4500011761,140000,FGB50AC0145,DOOR LEAF,30,288,SET,5529600000.0,1592524800000.0,0,,5529600000.0,0.0,288,0,,5529600000.0,0.0,0,12.09.2024,01.10.2024,19,On Progress,0.0
M1-23003,M1-23003.4500011761,1200000329,2024-10-01,4500011761,140000,FGB50AC0145,DOOR LEAF,40,384,SET,7372800000.0,2831155200000.0,0,,7372800000.0,0.0,384,0,,7372800000.0,0.0,0,12.09.2024,01.10.2024,19,On Progress,0.0
M1-23003,M1-23003.4500011761,1200000329,2024-10-01,4500011761,140000,FGB50AC0145,DOOR LEAF,50,385,SET,7392000000.0,2845920000000.0,0,,7392000000.0,0.0,385,0,,7392000000.0,0.0,0,12.09.2024,01.10.2024,19,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000001,UPPER PLATE,30,100,PC,364560000.0,36456000000.0,0,,364560000.0,0.0,100,0,,364560000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000002,BOTTOM PLATE,40,100,PC,378070000.0,37807000000.0,0,,378070000.0,0.0,100,0,,378070000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000003,SPRING SEAT,70,400,PC,115160000.0,46064000000.0,0,,115160000.0,0.0,400,0,,115160000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000005,STIFFENER,90,200,PC,5160000.0,1032000000.0,0,,5160000.0,0.0,200,0,,5160000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000006,OUTER SIDE PLATE,110,100,PC,35320000.0,3532000000.0,0,,35320000.0,0.0,100,0,,35320000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000007,OUTER SIDE PLATE,130,100,PC,52480000.0,5248000000.0,0,,52480000.0,0.0,100,0,,52480000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000008,OUTER SIDE PLATE,150,100,PC,52480000.0,5248000000.0,0,,52480000.0,0.0,100,0,,52480000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000009,INNER SIDE PLATE,170,100,PC,53120000.0,5312000000.0,0,,53120000.0,0.0,100,0,,53120000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000010,INNER SIDE PLATE,190,100,PC,53120000.0,5312000000.0,0,,53120000.0,0.0,100,0,,53120000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000011,INNER SIDE PLATE,210,100,PC,31790000.0,3179000000.0,0,,31790000.0,0.0,100,0,,31790000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000012,END PLATE,230,200,PC,24920000.0,4984000000.0,0,,24920000.0,0.0,200,0,,24920000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000013,TRANSOM SIDE PLATE,250,100,PC,30390000.0,3039000000.0,0,,30390000.0,0.0,100,0,,30390000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000014,TRANSOM SIDE PLATE,270,100,PC,30390000.0,3039000000.0,0,,30390000.0,0.0,100,0,,30390000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000015,TRANSOM SIDE PLATE,290,100,PC,30390000.0,3039000000.0,0,,30390000.0,0.0,100,0,,30390000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000016,TRANSOM SIDE PLATE,310,100,PC,30390000.0,3039000000.0,0,,30390000.0,0.0,100,0,,30390000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000017,STOPPER PLATE,320,100,PC,27070000.0,2707000000.0,0,,27070000.0,0.0,100,0,,27070000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000018,HANGER BRACKET SEAT,350,200,PC,26940000.0,5388000000.0,0,,26940000.0,0.0,200,0,,26940000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000019,STIFFENER,370,800,PC,6960000.0,5568000000.0,0,,6960000.0,0.0,800,0,,6960000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000020,STIFFENER,380,200,PC,54540000.0,10908000000.0,0,,54540000.0,0.0,200,0,,54540000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000020,STIFFENER,390,200,PC,54540000.0,10908000000.0,0,,54540000.0,0.0,200,0,,54540000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000021,STIFFENER,400,200,PC,127620000.0,25524000000.0,0,,127620000.0,0.0,200,0,,127620000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000022,BASE PLATE,430,200,PC,1600000.0,320000000.0,0,,1600000.0,0.0,200,0,,1600000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000023,SAFETY WIRE BRACKET,440,400,PC,27960000.0,11184000000.0,0,,27960000.0,0.0,400,0,,27960000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000023,SAFETY WIRE BRACKET,450,400,PC,27960000.0,11184000000.0,0,,27960000.0,0.0,400,0,,27960000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000024,STIFFENER,470,200,PC,3560000.0,712000000.0,0,,3560000.0,0.0,200,0,,3560000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000025,STIFFENER,490,200,PC,4940000.0,988000000.0,0,,4940000.0,0.0,200,0,,4940000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000026,STIFFENER,510,200,PC,12540000.0,2508000000.0,0,,12540000.0,0.0,200,0,,12540000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000027,STIFFENER,520,100,PC,18830000.0,1883000000.0,0,,18830000.0,0.0,100,0,,18830000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000027,STIFFENER,530,100,PC,18830000.0,1883000000.0,0,,18830000.0,0.0,100,0,,18830000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000028,STIFFENER,550,800,PC,10160000.0,8128000000.0,0,,10160000.0,0.0,800,0,,10160000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000029,STIFFENER,560,200,PC,20360000.0,4072000000.0,0,,20360000.0,0.0,200,0,,20360000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
M1-24003,M1-24003.9000000414,1200000332,2024-10-05,4500011797,140000,FGB031M25000029,STIFFENER,570,200,PC,20360000.0,4072000000.0,0,,20360000.0,0.0,200,0,,20360000.0,0.0,0,20.09.2024,31.01.2025,133,On Progress,0.0
